audio_path,transcripts,tag
segments_16k/diu4Nlu1Iyk_00138250_00138526.wav,máy thay đổi phong cảnh ngoài cửa sở,Yes
segments_16k/diu4Nlu1Iyk_00138526_00138806.wav,cậu có thể xem phong cảnh ở nơi khác bằng bảo bối này,Yes
segments_16k/diu4Nlu1Iyk_00139788_00139976.wav,sau đó hướng máy về phía cửa sổ,Yes
segments_16k/diu4Nlu1Iyk_00162688_00162934.wav,cửa sổ nơi nào cao cao một chút là được,Yes
segments_16k/diu4Nlu1Iyk_00166884_00167060.wav,đây chính là cửa sổ trên máy bay,Yes
segments_16k/diu4Nlu1Iyk_00167612_00167788.wav,thấy được cả tàu luôn kìa,Yes
segments_16k/diu4Nlu1Iyk_00182160_00182306.wav,được chứ sao không,Yes
segments_16k/diu4Nlu1Iyk_00198424_00198662.wav,vì chúng ta xác định được vị trí đó rồi mà,Yes
segments_16k/diu4Nlu1Iyk_00201388_00201526.wav,chúng ta qua đó thử xem,Yes
segments_16k/diu4Nlu1Iyk_00203672_00203872.wav,nhưng mà vẫn không có ai ở nhà,Yes
segments_16k/cztYyvSGBCM_00004096_00004350.wav,hơi ga kịch tính này là một loại hơi ga đặc biệt,Yes
segments_16k/QQZRZBdwh4M_00060850_00061191.wav,mình quên mất bình xịt này chỉ có hiệu quả trong vòng hai mươi bốn giờ thôi,Yes
segments_16k/QQZRZBdwh4M_00072974_00073150.wav,bộ cậu bị điên hay sao vậy,Yes
segments_16k/QQZRZBdwh4M_00073468_00073676.wav,mình đào đâu ra mấy cái máy như vậy được hả,Yes
segments_16k/QQZRZBdwh4M_00090180_00090370.wav,cậu xài cỗ máy thời gian hả,Yes
segments_16k/QQZRZBdwh4M_00116124_00116368.wav,chúng ta nhất định không thể để thua suneo được,Yes
segments_16k/QQZRZBdwh4M_00116968_00117206.wav,sao cậu lại cắt chỗ đó thành như vậy hả Nobita,Yes
segments_16k/P7O--QKoHmw_00027806_00028062.wav,chúng ta có thể dùng cách trung hòa chỉ số mà,Yes
segments_16k/P7O--QKoHmw_00028504_00028916.wav,chỉ cần chúng ta tìm cách cho người mang chỉ số ánh nắng cao tới đây là được trung hòa với ba rồi,Yes
segments_16k/P7O--QKoHmw_00056394_00056714.wav,một người đem lại ánh nắng rực rỡ như Jaian rất khó tìm,Yes
segments_16k/P7O--QKoHmw_00063994_00064186.wav,nơi này không khí trong lành chứ bộ,Yes
segments_16k/P7O--QKoHmw_00065970_00066164.wav,xung quanh đây toàn là cỏ cây hoa lá,Yes
segments_16k/P7O--QKoHmw_00155792_00155996.wav,ở đây mặt trời mọc đằng tây đó,Yes
segments_16k/P7O--QKoHmw_00158778_00159116.wav,mà cả đàn ông người phụ nữ hay bất cứ cái gì cũng bị đảo lộn hết luôn,Yes
segments_16k/P7O--QKoHmw_00164570_00164744.wav,xin chào các cậu ,Yes
segments_16k/P7O--QKoHmw_00171682_00172004.wav,bởi vì mình tới đây là để cho anh Nobita bớt thông minh á,No
segments_16k/P7O--QKoHmw_00175130_00175330.wav,anh Nobita chưa bao giờ đi học trễ,Yes
segments_16k/P7O--QKoHmw_00188340_00188486.wav,cậu không cần phải lo đâu,Yes
segments_16k/P7O--QKoHmw_00189598_00189792.wav,giải thưởng Nobel vật lý hả,Yes
segments_16k/P7O--QKoHmw_00189792_00190020.wav,cậu ấy đã danh dự giành được giải thưởng đó,Yes
segments_16k/P7O--QKoHmw_00228021_00228244.wav,chúng ta có thể theo dấu chiếc xe đó nhờ cái,Yes
segments_16k/P7O--QKoHmw_00228244_00228421.wav,cậu đúng là thông minh thật đó,Yes
segments_16k/P7O--QKoHmw_00246938_00247076.wav,các cậu thật thông minh,Yes
segments_16k/P7O--QKoHmw_00249992_00250256.wav,chỉ có chính nghĩa là mãi mãi không bị đảo ngược thôi,Yes
