audio_path,transcripts,tag
segments_16k/AyDYkhfHx-4_00005104_00005306.wav,thì quy luật của nó phải như vậy thôi,Yes
segments_16k/AyDYkhfHx-4_00008180_00008584.wav,ai mà có được nó thì thời gian của họ sẽ chạy nhanh gấp ba lần so với bình thường,Yes
segments_16k/AyDYkhfHx-4_00010848_00011214.wav,dán vào là xong rồi đó,Yes
segments_16k/AyDYkhfHx-4_00011620_00011970.wav,ủa cậu chuẩn bị đỡ nè,Yes
segments_16k/AyDYkhfHx-4_00013513_00014256.wav,đó là vì thời gian của cậu đang chạy nhanh hơn gấp ba lần so với bình thường đó Nobita,Yes
segments_16k/AyDYkhfHx-4_00014304_00014818.wav,cho nên cậu tha hồ vui chơi mà không phải lo gì nha,Yes
segments_16k/AyDYkhfHx-4_00035828_00036076.wav,để mình lấy trò xếp hình 3D thế kỷ hai mươi hai cho,Yes
segments_16k/AyDYkhfHx-4_00036568_00036852.wav,hay là mình chơi sống đa thành phần,Yes
segments_16k/AyDYkhfHx-4_00039138_00039374.wav,trò chơi thẻ bài hành động,Yes
segments_16k/AyDYkhfHx-4_00039690_00039870.wav,bình tĩnh từ từ nghe mình nói đã,Yes
segments_16k/AyDYkhfHx-4_00040228_00040548.wav,để đi tìm những tấm hình giống hệt như thẻ bài được trải cấp thành phố này,Yes
segments_16k/AyDYkhfHx-4_00042440_00042672.wav,chúng ta thử bắt đầu từ thẻ đầu tiên ha,Yes
segments_16k/AyDYkhfHx-4_00043502_00043848.wav,máy tính sẽ tạo ra gợi ý dựa vào nơi mà lá bài đã rơi xuống,Yes
segments_16k/AyDYkhfHx-4_00043848_00044010.wav,rồi sau đó phát ra gợi ý,Yes
segments_16k/AyDYkhfHx-4_00084298_00084566.wav,tiếp theo chúng ta hãy rải khí ga tạo mây ha,Yes
segments_16k/AyDYkhfHx-4_00104154_00104426.wav,cậu mau tỉnh lại đi Nobita,Yes
segments_16k/AyDYkhfHx-4_00108078_00108354.wav,đồng hồ một phần ba thời gian,Yes
segments_16k/AyDYkhfHx-4_00108433_00108718.wav,trước tiên phải tháo đồng hồ gấp ba lần này ra trước đã,Yes
segments_16k/AyDYkhfHx-4_00108718_00108961.wav,sau đó đeo đồng hồ một phần ba này,Yes
segments_16k/AyDYkhfHx-4_00110259_00110628.wav,thì thì tốc độ của cậu sẽ ngược lại với đồng hồ lúc trước cậu đeo,Yes
segments_16k/AyDYkhfHx-4_00112290_00112759.wav,cậu thấy như vậy bởi vì mọi thứ xung quanh cậu đang chuyển động nhanh hơn gấp ba lần so với bình thường mà,Yes
segments_16k/AyDYkhfHx-4_00114300_00114511.wav,thôi được rồi được rồi để mình nghĩ,Yes
segments_16k/AyDYkhfHx-4_00115072_00115378.wav,trước tiên thì mình sẽ tháo đồng hồ một phần ba thời gian này ra,Yes
segments_16k/AyDYkhfHx-4_00115378_00115642.wav,sau đó đeo đồng hồ một phần mười hai thời gian này,Yes
segments_16k/AyDYkhfHx-4_00115748_00115940.wav,bắt đầu từ giây phút cậu đeo đồng hồ này,Yes
segments_16k/AyDYkhfHx-4_00117578_00117792.wav,chạy dậm chân tại chỗ hoài mình mệt quá,Yes
segments_16k/AyDYkhfHx-4_00118024_00118244.wav,nếu không sẽ trễ giờ cơm cho mà coi,Yes
segments_16k/KTFxBn6Z8Y8_00006526_00008882.wav,những điểm yếu dành cho Chaien vậy là mọi người đã cười nhạo cậu kia cậu đang đối mặt với nỗi sợ hả đúng vậy trời đất ơi sao mà tệ quá vậy phải đó ai cũng đang ép mình hết trơn mình đâu có nói mọi người mình đang nói cậu nghĩ sao mà lại đi sợ một con sâu bướm nhỏ xíu à cậu cũng nghĩ vậy thôi chứ đó giờ mình lúc nào cũng sợ sâu bướm có chắc là cậu chỉ sợ sâu bướm,No
segments_16k/KTFxBn6Z8Y8_00010138_00010744.wav,về nhà chưa kể tới bài kiểm tra mình cũng sợ mẹ với thầy giáo thôi đi mình không muốn nghe nữa đâu là con trai lúc nào cũng phải mạnh,Yes
segments_16k/KTFxBn6Z8Y8_00018172_00019454.wav,nếu vậy thì mình ăn giùm cậu nha cậu thấy đó chỉ cần ghi tên bên phải đã viết thứ mà cậu muốn người đó phải sợ lên bên trái,Yes
segments_16k/KTFxBn6Z8Y8_00064736_00064990.wav,bảo bối tạo ra điểm yếu,Yes
segments_16k/KTFxBn6Z8Y8_00147408_00147602.wav,cái cây đó rất là quan trọng,Yes
segments_16k/KTFxBn6Z8Y8_00149558_00149732.wav,cùng bảo vệ cây cổ thụ thôi,Yes
segments_16k/KTFxBn6Z8Y8_00176388_00176592.wav,hãy làm cho ông ấy cố gắng hết sức mình đi,Yes
segments_16k/KTFxBn6Z8Y8_00196820_00197100.wav,theo mình nhớ thì cây anh đào có thể sống thọ tới một trăm năm lận,Yes
segments_16k/KTFxBn6Z8Y8_00197278_00197492.wav,bây giờ chỉ cần trồng lại nó là được rồi,Yes
segments_16k/KTFxBn6Z8Y8_00200858_00201084.wav,tối nay chúng ta sẽ tiến hành,Yes
segments_16k/tEXJ7S3ulwY_00000422_00000676.wav,đường chân trời trong phòng,Yes
segments_16k/tEXJ7S3ulwY_00014650_00014768.wav,mình đồng ý với cậu cái này,Yes
segments_16k/tEXJ7S3ulwY_00041936_00042138.wav,hay cậu thử chạy qua bên này coi sao,Yes
segments_16k/tEXJ7S3ulwY_00074536_00074834.wav,cậu có biết khi những con vật mới nở ra nó sẽ như thế nào không,Yes
segments_16k/tEXJ7S3ulwY_00089204_00089528.wav,nếu nếu cậu ấy mà ở trong đó ba phút thì sao đây,Yes
segments_16k/tEXJ7S3ulwY_00117064_00117280.wav,sao mọi chuyện lại trở lên như vậy hả Nobita,Yes
segments_16k/tEXJ7S3ulwY_00124835_00125270.wav,chỉ còn một cách duy nhất là cậu phải cố gắng nỗ lực để trở thành một nam nhi hoàn hảo,Yes
segments_16k/RMj6om7y5ZA_00026995_00027645.wav,không chỉ có bên phải và bên trái bị đảo ngược với nhau thôi đâu mọi thứ ở đây đều bị đảo ngược,Yes
segments_16k/RMj6om7y5ZA_00030402_00031336.wav,mà thật sự bây giờ mình cũng không biết đi tìm cậu ấy ở đâu nữa Jaian mau đứng lại sao cậu hèn nhát quá vậy hả,No
segments_16k/RMj6om7y5ZA_00099576_00099790.wav,sao cậu lại cố tình gây chuyện với mẹ hả,Yes
segments_16k/RMj6om7y5ZA_00114020_00114283.wav,cậu nhớ là đừng có làm gì quá quắt nha,Yes
segments_16k/RMj6om7y5ZA_00123882_00123978.wav,ơ nè Nobita,Yes
segments_16k/RMj6om7y5ZA_00151410_00151572.wav,chúng ta sẽ dùng cái này nè,Yes
segments_16k/RMj6om7y5ZA_00153140_00153494.wav,bây giờ chúng ta hãy lột miếng dán của trường học ở trên đó ra,Yes
segments_16k/RMj6om7y5ZA_00161890_00162318.wav,nếu như cậu cố gắng học hành đàng hoàng thì vấn đề sẽ được giải quyết một cách ổn thỏa,Yes
segments_16k/RMj6om7y5ZA_00187556_00187764.wav,không biết bây giờ mẹ đang ở đâu,Yes
segments_16k/RMj6om7y5ZA_00191558_00191840.wav,dù gì thì chúng ta cũng phải nhanh chóng tìm ra mẹ mới được,Yes
segments_16k/RMj6om7y5ZA_00215584_00216267.wav,gương quảng cáo những cái gì được phản chiếu ở đây cũng sẽ xuất hiện trong những tấm gương khác,Yes
segments_16k/RMj6om7y5ZA_00276450_00276790.wav,cái này không biết vì sao công tắc gương quảng cáo đã bị bật lên rồi nè,Yes
segments_16k/RMj6om7y5ZA_00289562_00289772.wav,bây giờ mình sẽ cắm que kem vô bánh rán,Yes
segments_16k/RMj6om7y5ZA_00290176_00290528.wav,ngay lập tức mình sẽ có que kem vị bánh rán ngon tuyệt vời,Yes
segments_16k/RMj6om7y5ZA_00293446_00293686.wav,trước tiên là rau câu đậu đỏ này nha,Yes
segments_16k/RMj6om7y5ZA_00298602_00298874.wav,đây có thể là nguyên liệu ngon nhất trái đất luôn á nha,Yes
segments_16k/RMj6om7y5ZA_00318914_00319278.wav,chắc là que kem hồi nãy đã cắm vào chỗ nào đó của căn nhà rồi,Yes
segments_16k/RMj6om7y5ZA_00321256_00321468.wav,chúng ta cần phải rút que kem ra mới được,Yes
segments_16k/RMj6om7y5ZA_00365056_00365212.wav,mình sẽ nói với cậu,Yes
segments_16k/RMj6om7y5ZA_00369244_00369488.wav,nhưng cậu cũng đã làm xong hết bài tập về nhà rồi,Yes
segments_16k/RMj6om7y5ZA_00383518_00383868.wav,có những chuyện không phải cậu cứ quyết tâm là sẽ thành công được đâu,Yes
segments_16k/RMj6om7y5ZA_00384744_00384932.wav,đây là trái một trăm ba mươi tám rồi,Yes
segments_16k/RMj6om7y5ZA_00390242_00390484.wav,nếu chỉ có như vậy thôi thì,Yes
segments_16k/RMj6om7y5ZA_00390866_00391066.wav,thì con có thể đánh ngang sức với bất cứ ai,Yes
segments_16k/RMj6om7y5ZA_00391264_00391562.wav,cho nên nếu cậu có quyết tâm mạnh mẽ chắc chắn con sẽ chiến thắng,Yes
