audio_path,transcripts,tag
segments_16k/X2cAnj4Vhew_00078104_00078458.wav,thì tới lúc đó mình sẽ cho cậu ấy mượn bảo bố nào đó phù hợp,Yes
segments_16k/X2cAnj4Vhew_00089168_00089374.wav,nhìn cậu y như một phù thủy thật sự,Yes
segments_16k/X2cAnj4Vhew_00090394_00090620.wav,thì ngay lập tức cái mũ sẽ báo cho cậu biết,Yes
segments_16k/X2cAnj4Vhew_00090854_00091082.wav,mình cho cậu mượn nó để giúp đỡ họ,Yes
segments_16k/O_haU8KKnrU_00024428_00025848.wav,cậu là con mèo giỏi nhất mi mi tuyệt vời hay lắm mi mi à hát thêm một bài nữa đi nè doraemon ơi có chuyện gì nữa vậy shizuka cậu ấy trở nên hung dữ,No
segments_16k/O_haU8KKnrU_00026036_00026336.wav,chơi chắc chắn là do cậu sử dụng cái gậy chuyển đổi động vật,No
segments_16k/O_haU8KKnrU_00026336_00026645.wav,cậu không biết đó là gì mà lại tự ý lấy sử dụng vậy đó hả,Yes
segments_16k/O_haU8KKnrU_00108770_00108998.wav,ý tao muốn nói là ngoại trừ những người này ra,Yes
segments_16k/O_haU8KKnrU_00115620_00115778.wav,tụi mình đến rồi nè nobita,Yes
segments_16k/O_haU8KKnrU_00116878_00117216.wav,nhưng tại sao bác lại bị nhốt trong nhà ngục của thành dacula như vầy chứ,Yes
segments_16k/O_haU8KKnrU_00119550_00119858.wav,vậy bác có biết con robot dacula này có điểm yếu nào hay không,Yes
segments_16k/O_haU8KKnrU_00127138_00127428.wav,các ngươi hãy mau đưa nó đến chỗ bá tước đại nhân đi,No
segments_16k/O_haU8KKnrU_00158417_00158797.wav,ông chính là kẻ xấu xa đã biến mọi người trong thành phố này thành ma cà rồng có đúng không,Yes
segments_16k/O_haU8KKnrU_00166871_00167185.wav,doremi em đã tỉnh lại rồi sao hay quá,Yes
