audio_path,transcripts,tag
segments_16k/IIol9G5Xvzs_00292816_00293116.wav,đầu tiên chúng ta đặt kính quan sát ở đây nè,Yes
segments_16k/IIol9G5Xvzs_00296300_00296482.wav,căn phòng này bây giờ giống như buồng lái,Yes
segments_16k/IIol9G5Xvzs_00311588_00311680.wav,tất nhiên rồi,Yes
segments_16k/IIol9G5Xvzs_00322130_00322408.wav,mình vẫn còn rất nhiều bất ngờ nữa nè,Yes
segments_16k/IIol9G5Xvzs_00324166_00324358.wav,hay là bây giờ tụi mình đi tìm bào ngư,Yes
segments_16k/IIol9G5Xvzs_00325890_00326148.wav,nhưng con này nướng lên ăn cũng ngon lắm á nha,Yes
segments_16k/IIol9G5Xvzs_00330374_00330622.wav,đặt vào khe hở giữa bào ngư với tảng đá mới được,Yes
segments_16k/IIol9G5Xvzs_00355884_00356134.wav,chúng ta sẽ thấy được cậu làm giáo viên sẽ như thế nào,Yes
segments_16k/IIol9G5Xvzs_00356436_00356722.wav,bây giờ mình sẽ viết chữ giáo viên lên đây,Yes
segments_16k/IIol9G5Xvzs_00359372_00359628.wav,đặc điểm của băng tay thử nghiệm này chính là,Yes
segments_16k/IIol9G5Xvzs_00388912_00389206.wav,nếu có lười biếng như vậy thì không làm nên trò trống gì đâu,Yes
segments_16k/IIol9G5Xvzs_00394024_00394296.wav,đây là món đặc biệt của đầu bếp nhà hàng chúng tôi,Yes
segments_16k/zIauL7ZZ3C4_00013802_00014146.wav,cậu biết không trong tất cả các loài thú thì voi rất thông minh,Yes
segments_16k/zIauL7ZZ3C4_00045370_00045640.wav,cho cho dù là vậy chú cũng không được hại,Yes
segments_16k/zIauL7ZZ3C4_00060934_00061070.wav,em lại nóng tính quá vậy hả,Yes
segments_16k/zIauL7ZZ3C4_00064594_00064729.wav,nhật bản sẽ bại trận,Yes
segments_16k/zIauL7ZZ3C4_00070316_00070414.wav,máy bay chiến đấu đó,Yes
segments_16k/zIauL7ZZ3C4_00070414_00070550.wav,kẻ địch đang bắt đầu rải,Yes
segments_16k/zIauL7ZZ3C4_00070550_00070686.wav,oanh tạc thành phố của chúng ta,Yes
segments_16k/zIauL7ZZ3C4_00077090_00077202.wav,đúng vậy ha na,Yes
segments_16k/zIauL7ZZ3C4_00102909_00103064.wav,mình có thể giúp được gì chứ,Yes
segments_16k/zIauL7ZZ3C4_00105096_00105276.wav,chờ chút chưa hết đâu nha,Yes
segments_16k/zIauL7ZZ3C4_00105348_00105496.wav,bưu điện mini,Yes
segments_16k/zIauL7ZZ3C4_00106559_00106720.wav,nó tới đó sẽ an toàn hơn,Yes
segments_16k/zIauL7ZZ3C4_00106994_00107098.wav,chú tránh ra một bên,Yes
segments_16k/zIauL7ZZ3C4_00109602_00109842.wav,khi nào tới nơi nó sẽ tự động trở lại như cũ,Yes
segments_16k/aZ_ujjtnstw_00010468_00010846.wav,dù là cái túi nào thì cũng có thể lấy bảo bối ra một cách dễ dàng,Yes
segments_16k/aZ_ujjtnstw_00013569_00013769.wav,nhưng mà mình sẽ không cho cậu mượn,Yes
segments_16k/aZ_ujjtnstw_00013830_00014084.wav,tự nhiên cậu lại hứng thú với chuyện riêng tư của người khác,Yes
segments_16k/aZ_ujjtnstw_00014397_00014626.wav,thì dùng chính năng lực của bản thân mình đi giải quyết,Yes
segments_16k/aZ_ujjtnstw_00033040_00033256.wav,anh kawaguchi bị cô gái ấy từ chối rồi,No
