audio_path,transcripts,tag
segments_16k/x_V7RZ41_J8_00014769_00014947.wav,nó sẽ đưa mọi thứ ra bên ngoài,Yes
segments_16k/x_V7RZ41_J8_00049168_00049312.wav,càng hút nhiều thứ vào trong đó,Yes
segments_16k/x_V7RZ41_J8_00049312_00049610.wav,thì sức mạnh của hố đen vũ trụ sẽ càng tăng lên rất nhiều lần,Yes
segments_16k/x_V7RZ41_J8_00073342_00073628.wav,mình nói một câu này cậu đừng buồn nha nobita,Yes
segments_16k/x_V7RZ41_J8_00073628_00073844.wav,rất khó để tìm điểm tốt của jaian,Yes
segments_16k/x_V7RZ41_J8_00076738_00077016.wav,như vậy thì những gì không thật cũng sẽ trở thành sự thật rồi,Yes
segments_16k/x_V7RZ41_J8_00077154_00077320.wav,sao cậu không thử viết đi,Yes
segments_16k/Z2TTrIiv1hI_00017980_00018394.wav,sẽ di chuyển vài căn nhà của hàng xóm rồi sau đó dán trường học vào chỗ,Yes
segments_16k/Z2TTrIiv1hI_00020370_00020908.wav,từ bây giờ trở đi cậu sẽ không còn phải đi học trễ,Yes
segments_16k/Z2TTrIiv1hI_00038632_00038874.wav,còn cửa hàng bánh rán sẽ chuyển về chỗ này,Yes
segments_16k/Z2TTrIiv1hI_00055555_00055816.wav,chắc là jaian và suneo đang nghịch ngợm tấm bản đồ,Yes
segments_16k/Z2TTrIiv1hI_00055816_00056108.wav,dù gì thì chúng ta cũng phải nhanh chóng tìm ra mẹ mới được,Yes
segments_16k/Z2TTrIiv1hI_00062934_00063117.wav,chúng ta hãy đi tìm mẹ từ trên cao đi,Yes
segments_16k/Z2TTrIiv1hI_00068866_00069320.wav,jaian và suneo đã đi quá xa với tấm bản đồ,Yes
segments_16k/Z2TTrIiv1hI_00079570_00079732.wav,chỉ là mình đang thử cái này,Yes
segments_16k/Z2TTrIiv1hI_00080186_00080342.wav,những cái gì được phản chiếu ở đây,Yes
segments_16k/Z2TTrIiv1hI_00080752_00080952.wav,và điều đặc biệt chính là gương quảng cáo,Yes
segments_16k/Z2TTrIiv1hI_00090618_00090902.wav,còn mình thì có thể được ăn bánh rán thoả thích luôn,Yes
segments_16k/Z2TTrIiv1hI_00097522_00097750.wav,chắc chắn chú sẽ có thêm được nhiều khách hàng lắm,Yes
segments_16k/Z2TTrIiv1hI_00101644_00102046.wav,chúng ta thử bắt đầu vào việc bán ý tưởng quảng cáo qua gương xem như thế nào đi ha,Yes
segments_16k/Z2TTrIiv1hI_00103266_00103435.wav,ngày hôm nay cậu thông minh quá trời,Yes
segments_16k/Z2TTrIiv1hI_00117294_00117646.wav,cái mâm này là những món mà chú muốn tụi con đưa lên quảng cáo đúng không,Yes
segments_16k/Z2TTrIiv1hI_00142058_00142284.wav,chuyện này chắc là tuyệt quá đúng không chú,Yes
segments_16k/hSvkzXZPYQg_00011118_00012292.wav,mình về rồi mình đã thu được giọng của cậu là nobita à mình đang thu đặc điểm giọng nói của mọi người đặc điểm giọng nói là cái gì là mỗi người có một dấu vân,Yes
segments_16k/hSvkzXZPYQg_00058232_00058538.wav,chương trình sẽ giúp thí sinh thắng cuộc thành ca sĩ chuyên nghiệp đó,Yes
segments_16k/hSvkzXZPYQg_00065366_00065550.wav,ba mẹ ơi mau bịt lỗ tai lại đi,Yes
segments_16k/hSvkzXZPYQg_00075066_00075416.wav,cũng may là hôm đó cậu không bỏ viên kẹo nhại giọng của mẹ jaian,Yes
segments_16k/hSvkzXZPYQg_00075784_00076080.wav,vậy sao mình lại thấy rất hợp với cậu á nha,Yes
segments_16k/hSvkzXZPYQg_00077152_00077504.wav,đèn pin trở về nguyên thuỷ,Yes
segments_16k/hSvkzXZPYQg_00085346_00085708.wav,mình sẽ cho cậu mượn bảo bối này để cậu có thể tìm hiểu mọi vật nha,Yes
segments_16k/hSvkzXZPYQg_00088504_00088956.wav,sau đó sẽ đem đi nung nấu với hóa chất cho đến khi nào nó biến thành bột giấy,Yes
segments_16k/hSvkzXZPYQg_00088956_00089254.wav,tiếp theo một giây là được pha loãng thiệt là loãng,Yes
segments_16k/hSvkzXZPYQg_00089992_00090206.wav,cho nên cậu có thể vò nát nó dễ dàng,Yes
segments_16k/hSvkzXZPYQg_00092162_00092464.wav,nhưng thông báo với cậu sau ba mươi phút mỗi thứ sẽ trở lại ban đầu,Yes
segments_16k/hSvkzXZPYQg_00095522_00095862.wav,các nguyên liệu được nấu và hoà trộn với nhau để trở thành thủy tinh,Yes
segments_16k/hSvkzXZPYQg_00097424_00097560.wav,đây gọi là cây con,Yes
segments_16k/hSvkzXZPYQg_00107511_00107716.wav,nhưng nguyên liệu chế biến là hoàn toàn khác,Yes
segments_16k/hSvkzXZPYQg_00118724_00118924.wav,nguyên liệu làm sốt mayonnaise là trứng,Yes
segments_16k/hSvkzXZPYQg_00124268_00124690.wav,mình đoán là có nhiều thứ suneo cũng chưa biết được làm từ cái gì đâu,Yes
segments_16k/hSvkzXZPYQg_00125038_00125200.wav,gì dạ cậu làm gì dạ,Yes
