audio_path,transcripts,tag
segments_16k/bRUvt1gsCOs_00029864_00030216.wav,cậu chỉ cần gấp cái này lên mũi và đi theo hướng mùi phát ra là được,Yes
segments_16k/bRUvt1gsCOs_00041420_00041636.wav,cậu bị cái gì mà te tua dữ vậy,Yes
segments_16k/bRUvt1gsCOs_00042028_00042140.wav,có phải là Chaien không,Yes
segments_16k/bRUvt1gsCOs_00042730_00042970.wav,thần gió bắc và thần mặt trời,Yes
segments_16k/bRUvt1gsCOs_00043784_00043990.wav,xài cái này tốt lắm á nha nô bi ta,Yes
segments_16k/bRUvt1gsCOs_00043990_00044228.wav,cứ dùng cái này để đối phó với suneo đi,Yes
segments_16k/bRUvt1gsCOs_00053812_00053958.wav,các cậu thật là quá đáng,Yes
segments_16k/wfxrMCHqfRI_00015884_00018588.wav,thôi đủ rồi dừng lại đi nhột quá đi à nói thiệt với cậu nha dù sao mình cũng cảm thấy chuyện này không hẳn là tốt cho cậu đâu thay vì cậu chơi hay là ngủ quá nhiều thì hãy dành thời gian để học hay làm điều gì đó có ít hơn đi ví dụ như là đọc thêm sách tham khảo để có thêm kiến thức nè mình nói nghe nè mình không rảnh để đọc sách đâu ê đau đau đau,No
segments_16k/wfxrMCHqfRI_00065160_00065462.wav,nó là robot mới nhất mà điều này không thể xảy ra được đâu,Yes
segments_16k/wfxrMCHqfRI_00080526_00080778.wav,mình tin chắc là nó sẽ sớm quay về thôi,Yes
segments_16k/wfxrMCHqfRI_00123228_00124188.wav,thì ra là cậu đã biết hết mọi thứ có đúng không Dekisugi cậu đừng nói quá mà đây có phải là chuyện gì lớn lao đâu cậu lại khiêm tốn nữa rồi mình thấy cậu rất là ấn tượng,No
segments_16k/wfxrMCHqfRI_00136504_00137320.wav,vẽ một dòng tròn cách sử dụng cũng đơn giản lắm chỉ cần vẽ một vòng tròn bằng bút hố đen rồi sau đó để đồ vào trong cái vòng tròn là xong,Yes
segments_16k/wfxrMCHqfRI_00140434_00140784.wav,bây giờ thì mình dùng tới bút hóa trắng vũ trụ,Yes
segments_16k/wfxrMCHqfRI_00141514_00142394.wav,chuyện gì vừa xảy ra vậy hả Doraemon thật ra là vậy nè trong vũ trụ không gian rộng lớn tồn tại một hố đen vũ trụ có thể hút hết tất cả mọi thứ vào trong,Yes
segments_16k/wfxrMCHqfRI_00152000_00152248.wav,nè cậu nên xóa vòng tròn sau khi sử dụng chứ,Yes
segments_16k/wfxrMCHqfRI_00177264_00177562.wav,thì sức mạnh của hố đen vũ trụ sẽ tăng lên rất nhiều lần đó,Yes
segments_16k/wfxrMCHqfRI_00178176_00178310.wav,sẽ không bao giờ thoát ra được,Yes
segments_16k/wfxrMCHqfRI_00178766_00179084.wav,vậy thì bây giờ cậu phải mau tìm cho bằng được bút hố trắng vũ trụ đi,Yes
segments_16k/wfxrMCHqfRI_00204256_00204448.wav,thì cậu viết về ai đó bằng cây bút bi này,Yes
segments_16k/wfxrMCHqfRI_00228550_00228821.wav,vậy vậy mình sẽ không khách sáo đâu nha Chaien,Yes
segments_16k/TW2jBoOHoXs_00016990_00017720.wav,sao giống cái tã vậy Nobita cái đó để quấn trên đầu chứ không phải ở đó quấn trên đầu hả,No
segments_16k/TW2jBoOHoXs_00034828_00035020.wav,ôi thôi chết rồi Nobita ơi,Yes
segments_16k/TW2jBoOHoXs_00037080_00037324.wav,bình thường nô bi ta thì cũng thích tới đây lắm mà,Yes
segments_16k/TW2jBoOHoXs_00056591_00056744.wav,sau khi trả thù thành công,Yes
segments_16k/TW2jBoOHoXs_00056744_00056879.wav,thì nó sẽ tự động biến mất,Yes
segments_16k/TW2jBoOHoXs_00057198_00057379.wav,bạn không được lạm dụng quá mức như vậy,Yes
segments_16k/TW2jBoOHoXs_00077184_00077492.wav,mày là con ma chứ đâu phải là đồ chơi của Suneo đâu,Yes
segments_16k/TW2jBoOHoXs_00083826_00084188.wav,búp bê dự báo sự việc,Yes
segments_16k/TW2jBoOHoXs_00086600_00086786.wav,nô bi ta làm mình hết hồn à,Yes
segments_16k/TW2jBoOHoXs_00088298_00088482.wav,mẹ nói vậy là đúng rồi,Yes
segments_16k/TW2jBoOHoXs_00090064_00090288.wav,theo bạn dự định làm một chuyện gì đó,Yes
