audio_path,transcripts,tag
segments_16k/WcJyBEP-tCQ_00028586_00030962.wav,đúng không nè Doraemon bạn có cái máy nào không cần tập mà vẫn chơi banh giỏi hay không mình không có cái nào hết bạn đừng nói như vậy giúp mình đi mà mỗi ngày tập ba tiếng chắc là mình chết quá thôi được rồi biết rồi nghe rồi chỉ khi nào mình gặp khó khăn mới dùng cái này thôi máy chỉ đường chỉ đường đi hả đúng vậy,Yes
segments_16k/WcJyBEP-tCQ_00031639_00031920.wav,hãy mau chỉ đường Nobita giải quyết mọi khó khăn,Yes
segments_16k/WcJyBEP-tCQ_00032204_00032339.wav,có câu trả lời nè,Yes
segments_16k/WcJyBEP-tCQ_00032850_00033404.wav,thẳng trái phải có nghĩa là sau khi ra khỏi nhà bạn cứ đi theo như vậy là được rồi,No
segments_16k/WcJyBEP-tCQ_00037360_00037586.wav,chỗ này chính là chỗ mà máy chỉ nè,Yes
segments_16k/WcJyBEP-tCQ_00037790_00037962.wav,chắc chắn là phải có chứ,Yes
segments_16k/WcJyBEP-tCQ_00041832_00042086.wav,mà cái máy nói là sẽ giải quyết được khó khăn cho bạn đó,Yes
segments_16k/WcJyBEP-tCQ_00078690_00078860.wav,mình không biết đâu à nha,Yes
segments_16k/WcJyBEP-tCQ_00082210_00082406.wav,như vậy chẳng phải tốt hơn sao,Yes
segments_16k/WcJyBEP-tCQ_00082406_00082658.wav,bạn ấy cũng không vào đội Chinoraruzu luôn,Yes
segments_16k/WcJyBEP-tCQ_00097604_00097936.wav,sau đó cho nó ghi nhớ những tai nạn mà bạn muốn tránh khỏi,Yes
segments_16k/WcJyBEP-tCQ_00099170_00099410.wav,bây giờ mình sẽ đeo thử vào cổ của mình,Yes
segments_16k/WcJyBEP-tCQ_00099630_00100002.wav,bây giờ bạn hãy thử ném một cái gì đó từ phía sau lưng của mình đi,Yes
segments_16k/WcJyBEP-tCQ_00101162_00101390.wav,tại mình quên chưa ghi nhớ chứ bộ,Yes
