filename,duration,whisper_transcripts,distance,transcripts,audio_path
IIol9G5Xvzs_00292816_00293116,3.0, Đầu tiên chúng ta đặt kính quan sát ở đây nè,0.4647727493981873,đầu tiên chúng ta đặt kính quan sát ở đây nè,segments_16k/IIol9G5Xvzs_00292816_00293116.wav
IIol9G5Xvzs_00296300_00296482,1.82, Căn phòng này bây giờ giống như buồn lái,0.4194138410761274,căn phòng này bây giờ giống như buồng lái,segments_16k/IIol9G5Xvzs_00296300_00296482.wav
IIol9G5Xvzs_00311588_00311680,0.92, Tất nhiên rồi,0.505299826825244,tất nhiên rồi,segments_16k/IIol9G5Xvzs_00311588_00311680.wav
IIol9G5Xvzs_00322130_00322408,2.78, Mình vẫn còn rất nhiều bất ngờ nữa nè,0.44484148063049533,mình vẫn còn rất nhiều bất ngờ nữa nè,segments_16k/IIol9G5Xvzs_00322130_00322408.wav
IIol9G5Xvzs_00324166_00324358,1.92, Hay là bây giờ tụi mình đi tìm bào ngư đi,0.4607344711934194,hay là bây giờ tụi mình đi tìm bào ngơ,segments_16k/IIol9G5Xvzs_00324166_00324358.wav
IIol9G5Xvzs_00325890_00326148,2.58, Nhưng con này nướng lên ăn cũng ngon lắm á nha,0.4952109381303904,nhưng con này nước lên ăn cũng ngon lắm á nha,segments_16k/IIol9G5Xvzs_00325890_00326148.wav
IIol9G5Xvzs_00330374_00330622,2.48, Đặt vào khe hở giữa bào ngư với tảng đá mới được,0.47643206511915404,đặt vào khe hở giữa bào ngư với tảng đá mới được,segments_16k/IIol9G5Xvzs_00330374_00330622.wav
IIol9G5Xvzs_00355884_00356134,2.5, Chúng ta sẽ thấy được cậu làm giáo viên sẽ như thế nào,0.49757019653008455,chúng ta sẽ thấy được cậu làm giáo viên sẽ như thế nào,segments_16k/IIol9G5Xvzs_00355884_00356134.wav
IIol9G5Xvzs_00356436_00356722,2.86, Bây giờ mình sẽ viết chữ giáo viên lên đây,0.49952798669201864,bây giờ mình sẽ viết chữ giao duyên lên,segments_16k/IIol9G5Xvzs_00356436_00356722.wav
IIol9G5Xvzs_00359372_00359628,2.56, Đặc điểm của băng tay thử nghiệm này chính là,0.468050650993807,đặc điểm của băng tay thử nghiệm này chính là,segments_16k/IIol9G5Xvzs_00359372_00359628.wav
IIol9G5Xvzs_00388912_00389206,2.94, Nếu cứ lười biến như vậy thì không làm nên trò trống gì đâu,0.46440214318783707,nếu có lười biếng như vậy thì không làm nên trò trống gì đâu,segments_16k/IIol9G5Xvzs_00388912_00389206.wav
IIol9G5Xvzs_00394024_00394296,2.72, Đây là món đặc biệt của đầu bếp nhà hàng chúng tôi,0.44376335960658114,đây là món đặc biệt của đầu bếp nhà hàng chúng tôi,segments_16k/IIol9G5Xvzs_00394024_00394296.wav
zIauL7ZZ3C4_00013802_00014146,3.44, Cậu biết không trong tất cả các loài thú thì dôi rất thông minh,0.49008974796439075,cậu biết không trong tất cả các loài thú thì voi rất thông,segments_16k/zIauL7ZZ3C4_00013802_00014146.wav
zIauL7ZZ3C4_00045370_00045640,2.7, Cho dù là vậy chú cũng không được hại nó,0.4625938382321743,cho cho dù là vậy chứ cũng không được hại,segments_16k/zIauL7ZZ3C4_00045370_00045640.wav
zIauL7ZZ3C4_00060934_00061070,1.36, Ông lại nóng tính quá vậy hả,0.5056627084661334,em lại không tin quá vậy hả,segments_16k/zIauL7ZZ3C4_00060934_00061070.wav
zIauL7ZZ3C4_00064594_00064729,1.36, Nhật Bản sẽ bại trận,0.5027225056867168,nhật bản sẽ bại trận,segments_16k/zIauL7ZZ3C4_00064594_00064729.wav
zIauL7ZZ3C4_00070316_00070414,0.98, Máy bay chiến đấu đó,0.4846875659858784,bàn tay chiến đấu đó,segments_16k/zIauL7ZZ3C4_00070316_00070414.wav
zIauL7ZZ3C4_00070414_00070550,1.36, Kẻ địch đang bắt đầu rải bông,0.4833942176172957,kẻ địch đang bắt đầu rải,segments_16k/zIauL7ZZ3C4_00070414_00070550.wav
zIauL7ZZ3C4_00070550_00070686,1.36, Quanh tàn thành phố của chúng ta,0.47077932093944175,quanh tạc thành phố của chúng ta,segments_16k/zIauL7ZZ3C4_00070550_00070686.wav
zIauL7ZZ3C4_00077090_00077202,1.12, Đúng vậy Hà Nô,0.5070043003934874,đúng vậy ha na,segments_16k/zIauL7ZZ3C4_00077090_00077202.wav
zIauL7ZZ3C4_00102909_00103064,1.5400625, Mình có thể giúp được vậy chứ,0.49615058752261915,mình có thể giúp được gì chứ,segments_16k/zIauL7ZZ3C4_00102909_00103064.wav
zIauL7ZZ3C4_00105096_00105276,1.8, Chờ chút chưa hết đâu nha,0.46093452415363434,chờ chút chưa hết đâu nha,segments_16k/zIauL7ZZ3C4_00105096_00105276.wav
zIauL7ZZ3C4_00105348_00105496,1.48, Bưu đèn mi đi,0.5055996536304042,bưu điện máy,segments_16k/zIauL7ZZ3C4_00105348_00105496.wav
zIauL7ZZ3C4_00106559_00106720,1.6, Nó tới đó sẽ an toàn hơn,0.48376670995668086,nó tới nó sẽ an toàn hơn,segments_16k/zIauL7ZZ3C4_00106559_00106720.wav
zIauL7ZZ3C4_00106994_00107098,1.04, Chú tránh ra một bên đi,0.4794746181580337,chú rảnh ra một bên,segments_16k/zIauL7ZZ3C4_00106994_00107098.wav
zIauL7ZZ3C4_00109602_00109842,2.4, Khi nào tới nên nó sẽ tự động trở lại như cũ à,0.4179231355961919,khi nào tới nơi nó sẽ tự động trở lại như cũ,segments_16k/zIauL7ZZ3C4_00109602_00109842.wav
aZ_ujjtnstw_00010468_00010846,3.7800625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4413941198135925,dù là cái túi nào thì cũng có thể lấy bảo bối ra một cách dễ dàng,segments_16k/aZ_ujjtnstw_00010468_00010846.wav
aZ_ujjtnstw_00013569_00013769,2.0, Nhưng mà mình sẽ không cho cậu mượn,0.49092087540003787,nhưng mà mình sẽ không cho cậu mượn,segments_16k/aZ_ujjtnstw_00013569_00013769.wav
aZ_ujjtnstw_00013830_00014084,2.54, Tự nhiên cậu lại hấn thú với chuyện riêng tư của người khác,0.4864968674858261,tự nhiên cô lại hứng thú với chuyện riêng tư của người khác,segments_16k/aZ_ujjtnstw_00013830_00014084.wav
aZ_ujjtnstw_00014397_00014626,2.28, Thì dùng chính năng lực của bản thân mình đi giải quyết đi,0.4549403140753144,sử dụng chính năng lực của bản thân mình đi giải quyết,segments_16k/aZ_ujjtnstw_00014397_00014626.wav
aZ_ujjtnstw_00033040_00033256,2.16, Anh Kawaguchi bị cô gái ấy từ chối rồi,0.5034087892646028,anh ca qua cu chi bị cô gái từ chối,segments_16k/aZ_ujjtnstw_00033040_00033256.wav
aZ_ujjtnstw_00036882_00037126,2.44, Chắc chắn cậu ấy đã lấy bảo bó trong túi dự phong,0.47480649207445424,chắc chắn tôi đã lấy bảo bố trong túi vợ phải,segments_16k/aZ_ujjtnstw_00036882_00037126.wav
aZ_ujjtnstw_00037334_00037556,2.22, Thì chắc chắn sẽ có chuyện lớn luôn cho mà coi,0.49816327470755173,thì chắc chắn sẽ có chuyện lớn luôn cho bà coi,segments_16k/aZ_ujjtnstw_00037334_00037556.wav
aZ_ujjtnstw_00061910_00062084,1.74, Thì kết cuộc đúng là như vậy,0.48987054325482043,thì kết cục đúng là như vậy,segments_16k/aZ_ujjtnstw_00061910_00062084.wav
aZ_ujjtnstw_00062084_00062232,1.48, Nhưng mà cậu phải hiểu một điều rật,0.5007461605187333,nhưng mà cần phải hiểu một điều rằng,segments_16k/aZ_ujjtnstw_00062084_00062232.wav
aZ_ujjtnstw_00067308_00067576,2.68, Cậu còn nói hôm nay phải dọn dẹp phòng nữa mà,0.4447754435488511,cậu còn nói hôm nay phải dọn dẹp phòng nữa,segments_16k/aZ_ujjtnstw_00067308_00067576.wav
aZ_ujjtnstw_00078238_00078452,2.14, Nếu không bấm vào cái nút này nữa,0.4571397012859908,nếu không bấm vào cái nút này nữa,segments_16k/aZ_ujjtnstw_00078238_00078452.wav
aZ_ujjtnstw_00078452_00078726,2.74, Thì cả trái đất và mặt trời cũng không chuyển động luôn,0.4522275257353415,thì cả trái đất và mặt trời cũng không chuyển động luôn,segments_16k/aZ_ujjtnstw_00078452_00078726.wav
aZ_ujjtnstw_00078878_00079022,1.44, Giờ mình bấm nút lần nữa,0.4571513290019887,do mình bấm nút lần nữa,segments_16k/aZ_ujjtnstw_00078878_00079022.wav
q7ybfGhf-cs_00015072_00016754,16.82, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4755305745903642,kể cậu khoe khoang thì cậu tự chịu trách nhiệm đi chứ đó đâu phải là chuyện của mình lúc đó mình chỉ giọt miệng nói đại thôi à đo ra thì cậu làm ơn giúp mình một chút đi mà thiệt là bó tay luôn bên tạo,segments_16k/q7ybfGhf-cs_00015072_00016754.wav
q7ybfGhf-cs_00016982_00018264,12.82, Kênh La School Để không bỏ lỡ những video hấp dẫn,0.45835553646379196,vào một đối tượng nào đó thì con có thể biến nó thành bất cứ cái gì mình muốn biến thành thứ mình muốn sao bây giờ mình thử nha mình sẽ biến được chốt bút chì này để coi giờ biến nó thành cái gì,segments_16k/q7ybfGhf-cs_00016982_00018264.wav
q7ybfGhf-cs_00019234_00019726,4.92, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4801611881772454,nó là bánh tráng thiệt luôn kìa vậy tụi mình có ăn được không trời nhìn bằng mắt thường thì nó là bánh,segments_16k/q7ybfGhf-cs_00019234_00019726.wav
q7ybfGhf-cs_00054540_00054788,2.48, Nhưng bây giờ cậu ấy là hy vọng cuối cùng của chúng ta,0.500972722221528,nhưng bây giờ cô ấy là hy vọng cuối cùng của chúng ta,segments_16k/q7ybfGhf-cs_00054540_00054788.wav
q7ybfGhf-cs_00100822_00101148,3.26, Thế kỷ thứ 8 kỷ nguyên Nara làm gì có máy ảnh cho,0.4718712414607129,thế kỷ thứ tám kỷ nguyên na ra làm gì có máy ảnh cho,segments_16k/q7ybfGhf-cs_00100822_00101148.wav
q7ybfGhf-cs_00105142_00105354,2.12, Cứ một trăm hào thì sẽ bằng một yên,0.49724632373239597,cứ một trăm hào thì sẽ bằng một,segments_16k/q7ybfGhf-cs_00105142_00105354.wav
q7ybfGhf-cs_00105354_00105670,3.16, Cho nên cậu có thể mua những món đồ ngày xưa với giá rất rẻ,0.4869137329603163,cho nên cậu có thể mua những món đồ ngày xưa với giá rất rẻ,segments_16k/q7ybfGhf-cs_00105354_00105670.wav
q7ybfGhf-cs_00109188_00109470,2.82, Nhưng mà cái máy này cần phải có phim mới chụp được,0.47029964764205157,đó nhưng mà cái máy này cần phải có phim mới chụp đỡ,segments_16k/q7ybfGhf-cs_00109188_00109470.wav
q7ybfGhf-cs_00112400_00112572,1.72, Bây giờ mình đi mua bánh rán rồi,0.5038633263276254,bây giờ mình đi mua bánh rán rồi,segments_16k/q7ybfGhf-cs_00112400_00112572.wav
0NGqm8I6dj4_00018302_00018892,5.9, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.45781451457754785,chờ mình một chút nha bạn cắt tim và ro đạo,segments_16k/0NGqm8I6dj4_00018302_00018892.wav
