filename,duration,whisper_transcripts,distance,transcripts,audio_path
6mX66RFC8AU_00147222_00147352,1.3, Con có làm gì đâu,0.4856533964402372,con có làm gì,segments_16k/6mX66RFC8AU_00147222_00147352.wav
6mX66RFC8AU_00187470_00187684,2.14, Cô có thứ gì muốn trao đổi để lấy được thuốc không,0.42192879370205083,cô có thích gì muốn trao đổi để lấy được thuốc không,segments_16k/6mX66RFC8AU_00187470_00187684.wav
6mX66RFC8AU_00189944_00190164,2.2, Thiết bị trao đổi này có một điểm đặc biệt đó là,0.4580220380713284,thiết bị trao đổi này có một điểm đặc biệt đó,segments_16k/6mX66RFC8AU_00189944_00190164.wav
6mX66RFC8AU_00190264_00190554,2.9, Thì dù ai đi chăng nữa cũng không thể nào cưỡng lại được vụ trao đổi này,0.38793182143704114,thì dù ai đi chăng nữa cũng không thể nào cưỡng lại được vụ trao đổi này,segments_16k/6mX66RFC8AU_00190264_00190554.wav
6mX66RFC8AU_00206046_00206358,3.12, Hoàng tử Điển Hạ và công chúa nó lan dịch đã kết hôn với nhau rồi sao,0.4538348215638663,hoàng tử thiệt hại và công chúa no lan đã kết hôn với nhau rồi,segments_16k/6mX66RFC8AU_00206046_00206358.wav
6mX66RFC8AU_00207288_00207448,1.6000625, Cô đâu có bị mất giọng nói đâu,0.4747227904493536,cô đâu có bị mất giọng nói đâu,segments_16k/6mX66RFC8AU_00207288_00207448.wav
6mX66RFC8AU_00207902_00208134,2.32, Đương nhiên là phải đi kiếm hoàng tử đi nói cho rõ ràng,0.4153470464408783,đương nhiên là phải đi kiếm hoàng tự để nói cho rõ ràng,segments_16k/6mX66RFC8AU_00207902_00208134.wav
6mX66RFC8AU_00208306_00208576,2.7, Thật không ngờ ngài lại là kẻ dông ân phụ nghĩa,0.41059079682469496,thật không ngờ ngày lại là kẻ giống ông phụ nghĩa,segments_16k/6mX66RFC8AU_00208306_00208576.wav
6mX66RFC8AU_00208678_00209042,3.64, Người đã cứu sống ngài trong đêm dông tố hôm đó chính là công chúa người cá này,0.4010796436391593,người đã cứu sống ngày trong đêm giông tô hôm đó chính là công chúa người cá nã,segments_16k/6mX66RFC8AU_00208678_00209042.wav
6mX66RFC8AU_00209194_00209344,1.5, Trong đêm dông tố bão bùng,0.47591188737488044,trong đêm dòng tao bảo,segments_16k/6mX66RFC8AU_00209194_00209344.wav
6mX66RFC8AU_00210984_00211292,3.08, Nếu cô ấy còn là người cá thì sẽ sống được tới 300 năm,0.3860496841159554,nếu cô ấy còn là người khác thì sẽ sống được tới ba trăm năm,segments_16k/6mX66RFC8AU_00210984_00211292.wav
