filename,duration,whisper_transcripts,distance,transcripts,audio_path
salQNsNFQuI_00002480_00002796,3.16, Mình nhìn sơ một cái là biết cậu đang có chuyện buồn rồi à,0.484370614118486,mình nhìn sơ một cái là biết cậu đã có chuyện buồn rồi,segments_16k/salQNsNFQuI_00002480_00002796.wav
salQNsNFQuI_00009012_00009148,1.36, Chứ còn ai vào đây,0.4709990224608708,chứ còn ai vào đấy,segments_16k/salQNsNFQuI_00009012_00009148.wav
salQNsNFQuI_00009820_00010030,2.1, Loại hồ này giúp cho chúng ta hợp thể với động vật,0.4793986446831864,đại hồ này giúp cho chúng ta hợp thế giới động vật,segments_16k/salQNsNFQuI_00009820_00010030.wav
salQNsNFQuI_00010312_00010638,3.26, Muốn về hình dáng cũ chỉ cần dùng bình xịt phân ly phục hồi,0.5059415696826288,mới về hình dáng cũ chỉ cần dùng bình xịt phân ly phục,segments_16k/salQNsNFQuI_00010312_00010638.wav
salQNsNFQuI_00011648_00011808,1.6, Lại đây có đồ ăn cho nè,0.4656415273021478,lại đây có đồ ăn cho nè,segments_16k/salQNsNFQuI_00011648_00011808.wav
salQNsNFQuI_00011808_00012124,3.16, Nhờ bồ câu cậu sẽ bay tới đó trong dòng 30 phút thôi,0.4520511474499467,nhà bồ câu cậu sẽ bay tới đó trong vòng ba mươi phút thôi,segments_16k/salQNsNFQuI_00011808_00012124.wav
salQNsNFQuI_00013644_00013869,2.26, Bây giờ thì tụi mình có thể bay như bồ câu,0.46868140326042185,bây giờ thì tụi mình có thể bay như bồ câu,segments_16k/salQNsNFQuI_00013644_00013869.wav
salQNsNFQuI_00031244_00031522,2.78, Hồ hộp thể giúp mình kết hợp và có đặc tính của động vật,0.4750993460318213,hòa hợp thể giúp mình kết hợp và có đặc tính của động vào,segments_16k/salQNsNFQuI_00031244_00031522.wav
salQNsNFQuI_00035804_00035954,1.5, Qua bách này đây nè,0.5056498447346077,em qua bên này đây nè,segments_16k/salQNsNFQuI_00035804_00035954.wav
salQNsNFQuI_00042712_00042910,1.98, Bình xịt của mình bị nước cuốn đi rồi,0.5018262291935764,bạn trẻ có bệnh về nước xuống đây,segments_16k/salQNsNFQuI_00042712_00042910.wav
salQNsNFQuI_00046128_00046366,2.38, Tụi mình nãy giờ bơi chắc xa lắm rồi đó,0.499012378705625,tụi mình nãy giờ bơi chắc xa lắm rồi đó,segments_16k/salQNsNFQuI_00046128_00046366.wav
salQNsNFQuI_00053658_00053776,1.18, Chiên nhau ra tìm,0.5044369247594109,đưa nhau ra tiệm,segments_16k/salQNsNFQuI_00053658_00053776.wav
salQNsNFQuI_00057244_00057460,2.16, Mình đi gấp quá cũng quên mang theo rồi,0.4454362558095465,mình đi gấp quá cũng quên mang theo rồi,segments_16k/salQNsNFQuI_00057244_00057460.wav
salQNsNFQuI_00057867_00058040,1.72, Bọn cậu cũng đã thả đi hết trơn,0.5098750004217727,câu cũng đã thả đi hết trơn,segments_16k/salQNsNFQuI_00057867_00058040.wav
salQNsNFQuI_00059424_00059682,2.58, Chỉ là chuyện nhỏ như con thỏ thôi à,0.4640411732856895,chỉ là chuyện nhỏ như con thỏ thôi,segments_16k/salQNsNFQuI_00059424_00059682.wav
salQNsNFQuI_00063474_00063716,2.42, Nè cậu cho mình xấu cái gì muốn gì đây,0.5044174026942005,nè ý cậu chơi mình xấu chứ mày muốn gì,segments_16k/salQNsNFQuI_00063474_00063716.wav
jXBggUxaDKU_00036688_00037918,12.3, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4661723269921043,cho đi mà cậu đó từ giờ đừng có phá bảo bối của mình nữa được không đến cậu cũng trách mình nữa sao đô ra nhưng thật sự đó là lỗi của cậu mà,segments_16k/jXBggUxaDKU_00036688_00037918.wav
jXBggUxaDKU_00050892_00051310,4.18, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4434862640763857,nếu cậu cài đặt người nhận nó còn có thể chuyển giao nội dung tới cho người đó luôn á nha,segments_16k/jXBggUxaDKU_00050892_00051310.wav
jXBggUxaDKU_00054560_00055760,12.0, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4900020143133354,vậy là nó sẽ đến năm hai ngàn một trăm mười hai phải không đúng rồi năm hai ngàn một trăm mười hai và năm này mình cũng mới được sinh ra,segments_16k/jXBggUxaDKU_00054560_00055760.wav
jXBggUxaDKU_00060500_00060812,3.12, Khi mới sinh ra mình cũng xinh đẹp giống đô ra mươi vậy,0.462756572797167,thì mới sinh ra mình cũng xinh đẹp giống đô ra mới,segments_16k/jXBggUxaDKU_00060500_00060812.wav
jXBggUxaDKU_00061084_00061424,3.4, Nếu như ngay từ lúc mới sinh ra mình biết cuối cùng sẽ ra như thế này,0.45725531932729374,nếu như ngay từ lúc mới sinh ra mình biết cuối cùng sẽ ra như thế này,segments_16k/jXBggUxaDKU_00061084_00061424.wav
jXBggUxaDKU_00067986_00068232,2.46, Xin hãy cho chúng tôi qua đi tôi sẽ giải thích sao mà,0.4675968160115717,xin hãy cho chúng tôi qua đi tôi sẽ giải tới sau,segments_16k/jXBggUxaDKU_00067986_00068232.wav
jXBggUxaDKU_00085712_00086756,10.44, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.47185920256207675,dạ được rồi vào thôi đâu biết ta giờ không phải là lúc ngủ đâu,segments_16k/jXBggUxaDKU_00085712_00086756.wav
jXBggUxaDKU_00097594_00097758,1.64, Trong túi thật kỳ ngăn thứ tư,0.5086876087855292,chồng tôi thật kỳ thứ tư,segments_16k/jXBggUxaDKU_00097594_00097758.wav
jXBggUxaDKU_00118030_00119711,16.8200625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.5094613098089904,chào cháu á sao sao nói không có ở đây đâu rồi đâu rồi trong kia co đa,segments_16k/jXBggUxaDKU_00118030_00119711.wav
jXBggUxaDKU_00135786_00136022,2.36, Mình thật sự đã quên mất chuyện vào lúc đó,0.5037816747579333,mình thật sự đã quên mất chuyện vào lúc đó,segments_16k/jXBggUxaDKU_00135786_00136022.wav
jXBggUxaDKU_00136080_00136306,2.26, Nhưng lý do làm cho mình thấy thật sự hạnh phúc,0.5022360884034198,nhưng lý do làm cho mình thấy thật sự hạnh phúc,segments_16k/jXBggUxaDKU_00136080_00136306.wav
jXBggUxaDKU_00142948_00143178,2.3, Hãy subscribe cho kênh La La School Để không bỏ lỡ những video hấp dẫn,0.4872602096301653,được trong chống tre na na bi,segments_16k/jXBggUxaDKU_00142948_00143178.wav
XSajnOeOZz0_00005404_00005644,2.4, Hãy subscribe cho kênh La La School Để không bỏ lỡ những video hấp dẫn,0.45702970799735027,đâu cái mấy anh đó còn đi kèm với thiết bị điều khiển,segments_16k/XSajnOeOZz0_00005404_00005644.wav
XSajnOeOZz0_00043584_00043754,1.7," Được rồi, nếu đã vậy thì mình sẽ",0.5004001802880675,được rồi nó đã vậy thì mình sẽ,segments_16k/XSajnOeOZz0_00043584_00043754.wav
XSajnOeOZz0_00045668_00045946,2.78, Hai cậu hãy cố gắng tìm cách đánh lạc hương người máy tre anh nha,0.5035218790029543,hai con hãy cố gắng tìm cách cách lạc hưng và bé tre anh,segments_16k/XSajnOeOZz0_00045668_00045946.wav
XSajnOeOZz0_00045946_00046254,3.08, Mình sẽ lợi dụng sơ hở để gắn thiết bị điều khiển lên người của nó,0.4884846278268708,mình sẽ lợi dụng sơ hở để gắn thiết bị điều khiển lên người của nó,segments_16k/XSajnOeOZz0_00045946_00046254.wav
XSajnOeOZz0_00064955_00065178,2.22, Mình đã nói với cậu bao nhiêu lần rồi,0.4687466848265791,mình đã nói với cậu bao nhiêu lần rồi,segments_16k/XSajnOeOZz0_00064955_00065178.wav
XSajnOeOZz0_00072436_00072886,4.5, Người ta thường hay nói những câu dí dơ như là dòng thời gian chảy hay là người bi quan có đúng không,0.4077281593010824,người ta thường hay nói những câu lý do như là dòng thời gian chảy hay là người bi quan có đúng không,segments_16k/XSajnOeOZz0_00072436_00072886.wav
XSajnOeOZz0_00072886_00073192,3.06, Bảo bối này có tác dụng hiện thực quá cách thể hiện các câu nói đó,0.43302047153203965,bảo bối này có tác dụng hiện thực quá cách thể hiện các câu nói đó,segments_16k/XSajnOeOZz0_00072886_00073192.wav
XSajnOeOZz0_00085386_00085620,2.34, Làm sao bọn mình có thể chụp trái bánh đó được,0.4921221158796312,làm sao bọn mình có thể chụp trái banh lên được,segments_16k/XSajnOeOZz0_00085386_00085620.wav
XSajnOeOZz0_00121058_00121335,2.78, Trời ơi đang vui như được bay lên 9 tầng bay hả hả,0.497880656794878,trời ơi đang vô chưa được bay lên chín tầng bay á,segments_16k/XSajnOeOZz0_00121058_00121335.wav
fNY3jkb1JAM_00014641_00014897,2.56, Bọn cậu không có tinh thần trách nhiệm hay tinh thần đồng đội hay sao,0.4951414395932811,bọn cậu không có tinh thần trách nhiệm mới tinh thần đồng đội hay sao,segments_16k/fNY3jkb1JAM_00014641_00014897.wav
