filename,duration,whisper_transcripts,distance,transcripts,audio_path
6mX66RFC8AU_00094358_00094478,1.2000625, Cậu đứng lại đó,0.5020535537610664,cậu đứng lại đâu,segments_16k/6mX66RFC8AU_00094358_00094478.wav
6mX66RFC8AU_00110956_00111158,2.02, Dù sao thì đây cũng là lỗi của mình,0.5098648326923101,dù sao thì đây cũng là lỗi của,segments_16k/6mX66RFC8AU_00110956_00111158.wav
6mX66RFC8AU_00133012_00133152,1.4, Xin chào Bezuko,0.5061761921617227,xin chào bê,segments_16k/6mX66RFC8AU_00133012_00133152.wav
6mX66RFC8AU_00133888_00134092,2.04, Anh có nhiều đồ chơi lắm nè,0.5027957903169584,anh có nhiều đồ chơi lắm mà,segments_16k/6mX66RFC8AU_00133888_00134092.wav
6mX66RFC8AU_00135474_00135588,1.14, Chuyện nhỏ như con thả,0.4993330484871168,nói chuyện nhỏ như căng thẳng,segments_16k/6mX66RFC8AU_00135474_00135588.wav
6mX66RFC8AU_00138418_00138728,3.1, Và chàng hoàng tử cũng bị rơi xuống biển sâu thẳm,0.4719782620495763,và chàng hoàng tử cũng bị rơi xuống biển sau,segments_16k/6mX66RFC8AU_00138418_00138728.wav
6mX66RFC8AU_00138776_00138962,1.86, Biết được tin không lành đó,0.5009769246321362,biết được tin không lành đó,segments_16k/6mX66RFC8AU_00138776_00138962.wav
6mX66RFC8AU_00139972_00140094,1.22, Để lấy được đôi chân,0.49645838429832106,để lấy được đôi chân,segments_16k/6mX66RFC8AU_00139972_00140094.wav
6mX66RFC8AU_00140166_00140450,2.84, Sau đó công chúa người cá đã biến thành người,0.46336323217872827,sao đã công chúa người ca đã biến thành,segments_16k/6mX66RFC8AU_00140166_00140450.wav
6mX66RFC8AU_00140450_00140740,2.9, Và có cơ hội được gặp lại người trong mộng của mình,0.4838752025918201,và có cơ hội được gặp lại người trong mộng của mình,segments_16k/6mX66RFC8AU_00140450_00140740.wav
6mX66RFC8AU_00140992_00141248,2.56, Hoàng tử ấy lại hiểu lầm công chúa nước láng giềng,0.48680172039202524,hoàng tự ấy lại hiểu làm công chúa nó là,segments_16k/6mX66RFC8AU_00140992_00141248.wav
6mX66RFC8AU_00141310_00141544,2.34, Nên đã yêu thương và kết hôn cùng người đó,0.4502494710124414,nên đã yêu thương và kết hôn cùng người đó,segments_16k/6mX66RFC8AU_00141310_00141544.wav
6mX66RFC8AU_00141730_00142022,2.92, Trái tim của nàng tiên cá nhỏ như tan dở,0.46204969745607666,trái tim của nàng tiên cá nhỏ như tan dở,segments_16k/6mX66RFC8AU_00141730_00142022.wav
6mX66RFC8AU_00142434_00142696,2.62, Nếu như nàng đâm hoàng tử bằng con dao đó,0.500920526907729,nếu như nàng đâm hoàng tử bằng con dao đó,segments_16k/6mX66RFC8AU_00142434_00142696.wav
6mX66RFC8AU_00142696_00142900,2.04, Thì nàng sẽ trở lại là tiên cá,0.45001708560489345,thì nàng sẽ trở lại là tiên cá,segments_16k/6mX66RFC8AU_00142696_00142900.wav
6mX66RFC8AU_00143448_00143840,3.92, Và công chúa người cá đã biến mất như bọt biển dưới đáy đại dương,0.4830448611512547,và công chúa người cái đã biến mất như bật biển dưới đáy đại dương,segments_16k/6mX66RFC8AU_00143448_00143840.wav
6mX66RFC8AU_00148078_00148314,2.36, Em ấy khóc đâu phải là lỗi tại con đâu,0.4433379514348611,em ơi không đâu phải là lỗi tại trang,segments_16k/6mX66RFC8AU_00148078_00148314.wav
6mX66RFC8AU_00149468_00149742,2.74, Tại chuyện cổ tích này buồn quá là người ta khóc chứ bộ,0.5004583808626024,à tại cô tắt này buồn quá là người ta không cho mẹ,segments_16k/6mX66RFC8AU_00149468_00149742.wav
6mX66RFC8AU_00152434_00152634,2.0, Mình chỉ đang ở trong cuốn truyền tranh thôi mà,0.496499799351924,mình chỉ đang ở trong cuốn truyện tranh tên nà,segments_16k/6mX66RFC8AU_00152434_00152634.wav
6mX66RFC8AU_00161068_00161300,2.32, Chàng trai đang đứng trên con thuyền đó chẳng lạ,0.47689908229012024,chàng trai đang đứng trên con thuyền đó chẳng lẽ,segments_16k/6mX66RFC8AU_00161068_00161300.wav
6mX66RFC8AU_00164584_00164740,1.56, Sau khi chàng ấy rơi xuống biển,0.4848251614227124,sau khi chạy rơi xuống biển,segments_16k/6mX66RFC8AU_00164584_00164740.wav
6mX66RFC8AU_00167544_00167734,1.9, Công chúa người cá đi đâu rồi,0.49207656987485765,cầm cho người đi đâu rồi,segments_16k/6mX66RFC8AU_00167544_00167734.wav
6mX66RFC8AU_00168786_00168938,1.52, Cũng đã cứu được hoàng tử rồi,0.49562249669280867,cũng đã cứu được hoàng tử rồi,segments_16k/6mX66RFC8AU_00168786_00168938.wav
6mX66RFC8AU_00186622_00186814,1.9200625, Vậy thì bà đừng có trách ta nha,0.4940586616927613,vậy thì bà đừng có trách tao nha,segments_16k/6mX66RFC8AU_00186622_00186814.wav
6mX66RFC8AU_00192864_00193016,1.5200625, Tuy là hơi khó hiểu một chút,0.5031361809698223,tuy là hơi khó hiểu một chút,segments_16k/6mX66RFC8AU_00192864_00193016.wav
