filename,duration,whisper_transcripts,distance,transcripts,audio_path
WcJyBEP-tCQ_00028586_00030962,23.76, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.41401710768355227,đúng không nè đo ra bạn có cái máy nào không cần tập mà vẫn chơi banh giỏi hay không mình không có cái nào hết bạn đừng nói như vậy giúp mình đi mà mỗi ngày tập ba tiếng chắc là mình chết quá thôi được rồi biết rồi nghe rồi chỉ khi nào mình gặp khó khăn mới dùng cái này thôi hai chỉ đường chỉ đường đi hả đúng vậy,segments_16k/WcJyBEP-tCQ_00028586_00030962.wav
WcJyBEP-tCQ_00031639_00031920,2.8, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.41657389969726444,hãy mà chỉ được ca nô bi ta giải quyết mọi khó khăn,segments_16k/WcJyBEP-tCQ_00031639_00031920.wav
WcJyBEP-tCQ_00032204_00032339,1.36, Để không bỏ lỡ những video hấp dẫn,0.4791741843380586,có câu trả lời,segments_16k/WcJyBEP-tCQ_00032204_00032339.wav
WcJyBEP-tCQ_00032850_00033404,5.54, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.41198528819607266,thẳng trái phải có nghĩa là sau khi ra khỏi nhà bạn cứ đi theo như vậy là được rồi,segments_16k/WcJyBEP-tCQ_00032850_00033404.wav
WcJyBEP-tCQ_00037360_00037586,2.26, Chỗ này chính là chỗ mà mái chỉ nè,0.40422451287587347,chỗ này chính là chỗ mà má chỉ nè,segments_16k/WcJyBEP-tCQ_00037360_00037586.wav
WcJyBEP-tCQ_00037790_00037962,1.72, Chắc chắn là phải coi chứ,0.46885426928276475,chắc chắn là phải có chứ,segments_16k/WcJyBEP-tCQ_00037790_00037962.wav
WcJyBEP-tCQ_00041832_00042086,2.54, Mà cái máy nói là sẽ giải quyết được khó khăn cho bạn đó,0.42190602281147604,mà cái máy nó sẽ giải quyết được khó khăn cho bạn đó,segments_16k/WcJyBEP-tCQ_00041832_00042086.wav
WcJyBEP-tCQ_00078690_00078860,1.7, Mình không biết đâu rồi nha,0.43152644356218217,mình không biết đâu rồi nha,segments_16k/WcJyBEP-tCQ_00078690_00078860.wav
WcJyBEP-tCQ_00082210_00082406,1.96, Như vậy chẳng phải tốt hơn sao,0.4675971925238925,như vậy chẳng phải tốt hơn,segments_16k/WcJyBEP-tCQ_00082210_00082406.wav
WcJyBEP-tCQ_00082406_00082658,2.52, Bạn ấy cũng không giờ đợi chia ra Noruzen luôn,0.3961964765045938,bạn ấy cũng không giờ đội chia ra no ra luôn,segments_16k/WcJyBEP-tCQ_00082406_00082658.wav
WcJyBEP-tCQ_00097604_00097936,3.32, Sau đó cho nó ghi nhớ những tay nạn mà bạn muốn tránh khỏi,0.4000617511615754,sau đó cho nó ghi nhớ những tai nạn mà bạn muốn tránh khỏi,segments_16k/WcJyBEP-tCQ_00097604_00097936.wav
WcJyBEP-tCQ_00099170_00099410,2.4, Bây giờ mình sẽ đeo thử vào cổ của mình,0.442065100182202,bây giờ mình sẽ đeo thở vào cổ của mình,segments_16k/WcJyBEP-tCQ_00099170_00099410.wav
WcJyBEP-tCQ_00099630_00100002,3.72, Bây giờ bạn hãy thử ném một cái gì đó từ phía sau lưng của mình đi,0.4095288465342177,bây giờ bạn hãy thử ném một cái gì đó từ phía sau lưng của mình đi,segments_16k/WcJyBEP-tCQ_00099630_00100002.wav
WcJyBEP-tCQ_00101162_00101390,2.28, Tại mình quên chưa ghi nhớ chứ bộ,0.4526014664063771,tại mình quên chưa ghi nhớ chứ bộ,segments_16k/WcJyBEP-tCQ_00101162_00101390.wav
WcJyBEP-tCQ_00102160_00102302,1.42, Được rồi chọi đi,0.42234423885484673,được rồi chạy ra,segments_16k/WcJyBEP-tCQ_00102160_00102302.wav
WcJyBEP-tCQ_00116033_00116211,1.78, Đây là bùa bảo vệ của mình mà,0.47527359270296143,đây là bộ bảo vệ của mình mà,segments_16k/WcJyBEP-tCQ_00116033_00116211.wav
WcJyBEP-tCQ_00136736_00136866,1.3, Mình cất nha Nobita,0.45105081603564645,mình kết nha nô bi,segments_16k/WcJyBEP-tCQ_00136736_00136866.wav
AmiwQbH98ko_00072834_00073052,2.18, Mặc dù thói quen của anh ấy là quẹo trái,0.48111307824897304,mặc dù thói quen của anh ấy là quẹo trái,segments_16k/AmiwQbH98ko_00072834_00073052.wav
AmiwQbH98ko_00079706_00079896,1.9, Vấn đề chính là ở chỗ đó đó,0.4570666932395039,vấn đề chính là ở chỗ đó,segments_16k/AmiwQbH98ko_00079706_00079896.wav
AmiwQbH98ko_00084662_00085044,3.82, Giả sử bây giờ mình không biết chỗ này có nên rẽ trái hay rẽ phải không,0.3749818182822181,giả sử bây giờ mình không biết chỗ này có nên rẽ trái hay rẽ phải không,segments_16k/AmiwQbH98ko_00084662_00085044.wav
AmiwQbH98ko_00088088_00088268,1.8, Ủa mà cậu định đi đâu vậy,0.4261180022833877,ủa mà cậu định đi đâu vậy,segments_16k/AmiwQbH98ko_00088088_00088268.wav
AmiwQbH98ko_00101918_00102038,1.2, Xong rồi hả Nobita,0.46460915142473486,trong thời hạn là bị,segments_16k/AmiwQbH98ko_00101918_00102038.wav
AmiwQbH98ko_00102038_00102362,3.24, Mình nghĩ sao với việc chỉ đường cho ông cụ thì hướng này sẽ,0.4538629094712939,mình nghĩ sẽ với việc chỉ đường cho ông cụ thì hướng này sẽ,segments_16k/AmiwQbH98ko_00102038_00102362.wav
AmiwQbH98ko_00116030_00116320,2.9, Nếu vậy thì cậu chỉ cần dừng qua các rắc rối là được mà,0.4571229483727256,đó nếu vậy con chỉ cần vượt qua các rắc rối là được,segments_16k/AmiwQbH98ko_00116030_00116320.wav
AmiwQbH98ko_00116642_00116846,2.04, Có con đường nào mà dễ dàng đâu chứ,0.42342459445489244,cái con đường nào mà dễ dàng đâu,segments_16k/AmiwQbH98ko_00116642_00116846.wav
AmiwQbH98ko_00116846_00117172,3.26, Chẳng lẽ phải thuận lợi thì cậu mới chịu đi qua nhà Shizuka hay sao chứ,0.4550293457617613,chẳng lẽ phải thuận nọ thì cậu mới chịu đi qua nhà se ca hay sao chứ,segments_16k/AmiwQbH98ko_00116846_00117172.wav
AmiwQbH98ko_00117440_00117838,3.98, Đâu phải chuyện ông ấy trở thành nhà vô địch thế giới là dựa vào chuyện rẽ trái hay rẽ phải đâu,0.4193718033821645,đâu phải chuyện ông ấy trở thành nhà vô địch thế giới là dựa vào chuyện rẻ trái hay rẽ phải đâu,segments_16k/AmiwQbH98ko_00117440_00117838.wav
AmiwQbH98ko_00119566_00119804,2.3800625, Ôi qua đã cố gắng mở ra con đường Nguyệt Anh,0.4466415611962215,ơi qua đã cố gắng mở ra con đường quyền,segments_16k/AmiwQbH98ko_00119566_00119804.wav
AmiwQbH98ko_00123576_00123704,1.28, Phải có tinh thần thép,0.4708513290686336,và cái tinh thần,segments_16k/AmiwQbH98ko_00123576_00123704.wav
AmiwQbH98ko_00138736_00138998,2.62, Mỗi lần cậu đổi nó lên đầu thì phải 3 tiếng mới tháo ra được,0.39086371988378144,mỗi lần nó lên thì phải ba tiếng mới tháo ra,segments_16k/AmiwQbH98ko_00138736_00138998.wav
AmiwQbH98ko_00139916_00140122,2.06, Chiếc dòng của gió,0.46002778260040683,chiếc dòng của gió,segments_16k/AmiwQbH98ko_00139916_00140122.wav
AmiwQbH98ko_00145606_00145884,2.78, Thời tiết hôm nay đúng là ấm ghê ha,0.4385881052662898,thời tiết hôm nay đúng là ghê,segments_16k/AmiwQbH98ko_00145606_00145884.wav
AmiwQbH98ko_00159356_00159666,3.1, Sao chúng ta không chơi thử cái thú vị hơn một chút đi Nô Bí ta,0.4228126876640575,chúng ta không chơi thử cái thú vị hơn một chút đi ne,segments_16k/AmiwQbH98ko_00159356_00159666.wav
AmiwQbH98ko_00160828_00161194,3.66, Thì không phải là con dìu bay lên mà chính người thả sẽ bay lên trời,0.41599074964743604,thì không phải là con diều tay lên mà chính người thái sẽ bay lên trời,segments_16k/AmiwQbH98ko_00160828_00161194.wav
AmiwQbH98ko_00178742_00179008,2.6600625, Đây là một bảo bối hiện đại của thế kỷ tương lai đó,0.4191386601757096,đây là một bỏ bối hiện đại của thế kỷ tương lai,segments_16k/AmiwQbH98ko_00178742_00179008.wav
AmiwQbH98ko_00188092_00188224,1.32, Cậu đừng có nói chuyện đó nữa,0.4572928766965644,cậu đừng có nói chuyện với,segments_16k/AmiwQbH98ko_00188092_00188224.wav
AmiwQbH98ko_00189242_00189496,2.54, Cả đời này mình cũng sẽ không bây giờ động tính nó nữa đâu,0.42601372838101487,cả đời mình cũng sẽ không bao giờ đụng tới anh lên,segments_16k/AmiwQbH98ko_00189242_00189496.wav
AmiwQbH98ko_00207934_00208567,6.34, Một âu chủ tìm bánh ráng cần cho em đã quyết tâm nướng một cái bánh ráng khổng lồ để phá kỷ lục bánh to nhất thế giới đó anh hai,0.4723496683307884,một chỗ thì bánh ráng ở gần chỗ em đã quyết tâm đến một cái bánh ráng khổng lồ để ta kỷ lục bánh to nhất thế giới đó anh,segments_16k/AmiwQbH98ko_00207934_00208567.wav
AmiwQbH98ko_00209756_00209873,1.18, Ê đừng mà đừng mà,0.43645728645064497,đừng mà đừng,segments_16k/AmiwQbH98ko_00209756_00209873.wav
AmiwQbH98ko_00210076_00210412,3.3600625, Em đã mất công vậy thì anh sẽ cố gắng ăn hết cho em vui,0.40229020727641,em đã mất công vậy thì anh sẽ cố gắng ăn hết cho em vui,segments_16k/AmiwQbH98ko_00210076_00210412.wav
AmiwQbH98ko_00213352_00213578,2.26, Mình không thể để cậu sử dụng nó nữa,0.44343797660312567,mình không để còn sử dụng nó,segments_16k/AmiwQbH98ko_00213352_00213578.wav
AmiwQbH98ko_00236130_00236480,3.5000625, Cho nên mình mới nói với cậu là chỉ được dùng khi nào thật nguy cấp thôi,0.3909100031733429,cho nên mình mới nói với cậu là chỉ được dùng khi nào thật quý cấp thôi,segments_16k/AmiwQbH98ko_00236130_00236480.wav
AmiwQbH98ko_00236480_00236654,1.74, Mình nói hoài mà cậu không chịu nghe,0.48525844273014707,mình nói hoài mà con không chịu nghe,segments_16k/AmiwQbH98ko_00236480_00236654.wav
AmiwQbH98ko_00239148_00239340,1.92, Cái máy này khó điều khiển lắm á,0.47692143377836776,cái máy này có điều kiện lắm,segments_16k/AmiwQbH98ko_00239148_00239340.wav
AmiwQbH98ko_00252373_00252578,2.04, Cậu có biết bây giờ là mấy giờ rồi hay không,0.4502055936606296,đến bây giờ là mấy giờ là hai,segments_16k/AmiwQbH98ko_00252373_00252578.wav
AmiwQbH98ko_00254971_00255184,2.12, Nguyện vọng của cậu thành sự thật rồi đó,0.47975964368722335,có nguyện vọng của cậu thành sự thật rồi đó,segments_16k/AmiwQbH98ko_00254971_00255184.wav
AmiwQbH98ko_00275384_00275604,2.2, Thì ra các cậu đang ở đây hả,0.4848348993031523,thì ra các cậu đang ở đây hả,segments_16k/AmiwQbH98ko_00275384_00275604.wav
AmiwQbH98ko_00279766_00279954,1.88, Chỉ cần bỏ sợi tóc vào trong này,0.41890279010102094,chỉ cần bỏ sợi tóc vào trong này,segments_16k/AmiwQbH98ko_00279766_00279954.wav
AmiwQbH98ko_00310382_00310530,1.48, Các cậu không nên làm vậy,0.41335383249845237,à các cậu không nên làm dạy,segments_16k/AmiwQbH98ko_00310382_00310530.wav
AmiwQbH98ko_00311746_00311936,1.9, Mình cũng nghĩ giống như Doraemon đó,0.47913552595959624,mình cũng nghĩ giống như môn đó,segments_16k/AmiwQbH98ko_00311746_00311936.wav
AmiwQbH98ko_00312542_00312836,2.94, Vậy thì tụi mình coi thử hiện Doraemon ra sao đi ha,0.378149854446097,vậy thì tụi mình coi thử hiện giờ sino ra sao đi ha,segments_16k/AmiwQbH98ko_00312542_00312836.wav
AmiwQbH98ko_00320506_00320702,1.96, Sunil chúc mừng sinh nhật cậu,0.44784914469288206,cho nên chúc mừng sinh nhật cậu,segments_16k/AmiwQbH98ko_00320506_00320702.wav
AmiwQbH98ko_00324576_00324750,1.74, Rồi cậu sẽ phải hối hận cho mặt cậu,0.4449082778808279,thì con sẽ phải hối hận cho bà con,segments_16k/AmiwQbH98ko_00324576_00324750.wav
AmiwQbH98ko_00325728_00325910,1.8200625, Đừng có làm gì quá đáng đó có biết chưa,0.45879313248929926,đừng có làm gì quá đáng đâu có biết,segments_16k/AmiwQbH98ko_00325728_00325910.wav
AmiwQbH98ko_00400448_00400744,2.96, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.426903283978754,mẹ ơi bây giờ mẹ hãy thử để bao gạo về,segments_16k/AmiwQbH98ko_00400448_00400744.wav
AmiwQbH98ko_00401722_00402576,8.54, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.424730834259847,cái này giống như là môn bia đá trên băng vậy đá trên băng nên dùng cây dạy này để chà lên sàn nhà vào mặt đất thì nó sẽ tạo ra ma sát trên những bề,segments_16k/AmiwQbH98ko_00401722_00402576.wav
AmiwQbH98ko_00427838_00428097,2.6, Coi bộ cảm giác bay cũng tuyệt ghê,0.4173351646562712,coi bộ cảm giác bay cũng tuyệt ghê,segments_16k/AmiwQbH98ko_00427838_00428097.wav
AmiwQbH98ko_00429508_00429680,1.72, Dạ đúng qua mức ca luôn,0.4503906574358061,dạ đúng bà mất ca luôn,segments_16k/AmiwQbH98ko_00429508_00429680.wav
AmiwQbH98ko_00442947_00443293,3.46, Đã vậy Nobita còn lừa con lấy bảo bó đi đi chọc kẹo người khác nữa,0.36616964831724175,đã dậy nobita còn lừa con lấy bảo bố đi đi chọc ghẹo người khác nữa,segments_16k/AmiwQbH98ko_00442947_00443293.wav
AmiwQbH98ko_00449028_00449268,2.4, Thì ra bao lâu nay cậu kẹp nó ở trong cuốn truyện này,0.4529105564699422,bao lâu nay có kẹp nó ở trong câu truyện này,segments_16k/AmiwQbH98ko_00449028_00449268.wav
AmiwQbH98ko_00450800_00451008,2.08, Cậu xài tiền lãng phí như vậy sẽ hết tiền cho coi,0.4819679449410654,cậu xài tiền lãng phí như vậy sẽ hết tiền cho,segments_16k/AmiwQbH98ko_00450800_00451008.wav
AmiwQbH98ko_00457630_00458014,3.84, Nếu được sinh ra vào thời đó thì chưa chắc cậu sẽ được lì xì 10 ngàn yên đâu,0.4315268544330047,nếu được sinh ra vào thời đó thì chưa chắc con sẽ được lì xì mười ngàn đâu,segments_16k/AmiwQbH98ko_00457630_00458014.wav
AmiwQbH98ko_00463512_00463960,4.48, Nói một cách đơn giản hơn là cậu chỉ cần trả 1 yên là có thể lấy 28 quyển chuyện về,0.41833954162899467,nói một cách đơn giản hơn là cậu chỉ cần trả một là có thể lấy hai mươi tám quyển truyện dạng,segments_16k/AmiwQbH98ko_00463512_00463960.wav
oHa6LlO0hO8_00024502_00024870,3.6800625, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.44094262242264853,nô bi ta đây là một chiếc tàu ngập làm bằng giấy,segments_16k/oHa6LlO0hO8_00024502_00024870.wav
oHa6LlO0hO8_00034588_00034868,2.8, Và nhớ là đừng có tôi keo quá nhiều đó,0.41841844939299705,và nhớ là đừng có bôi keo quá nhiều đó,segments_16k/oHa6LlO0hO8_00034588_00034868.wav
oHa6LlO0hO8_00048208_00048356,1.48, Cứ leo vô đi ha,0.4731608108627837,cứ leo vô đi,segments_16k/oHa6LlO0hO8_00048208_00048356.wav
oHa6LlO0hO8_00050332_00050612,2.8, Tất cả chỉ là giả bộ nhưng bắt đầu có cảm giác rồi đúng không,0.4094218918232105,tất cả chỉ là giả bộ nhưng bắt đầu có cảm giác rồi đúng,segments_16k/oHa6LlO0hO8_00050332_00050612.wav
oHa6LlO0hO8_00055905_00056120,2.14, Rồi đậy tấm lọc ảo ảnh lại đi,0.4458072670271469,rồi để tâm lật ảo ảnh lại,segments_16k/oHa6LlO0hO8_00055905_00056120.wav
oHa6LlO0hO8_00056120_00056355,2.36, Mình tiếp tục chứng đi thám hiểm đại dương thôi,0.44050075620248424,mình tiếp tục chuyến đây bảo hiểm đại dương thôi,segments_16k/oHa6LlO0hO8_00056120_00056355.wav
oHa6LlO0hO8_00058246_00058505,2.6, Vì ở bên ngoài có một cái gì đó giống như vậy,0.40671704231186334,vì ở bên ngoài có một cái gì đó giống như vậy,segments_16k/oHa6LlO0hO8_00058246_00058505.wav
oHa6LlO0hO8_00059529_00059734,2.04, Bạn cứ bỏ tấm lọc hoài như vậy,0.3995039866106311,bạn cứ bỏ tấm lật hoài như vậy,segments_16k/oHa6LlO0hO8_00059529_00059734.wav
oHa6LlO0hO8_00067022_00067328,3.06, Mình thấy nàng tiên cá hình như giống giống ai á,0.4143717907529141,mình thấy nàng tiên cá như giống giống ai,segments_16k/oHa6LlO0hO8_00067022_00067328.wav
oHa6LlO0hO8_00081012_00081182,1.7, Đừng có đổ thừa cho cái mái của mình,0.43359480167285724,đừng có đổ thừa cho cái máy của mình,segments_16k/oHa6LlO0hO8_00081012_00081182.wav
oHa6LlO0hO8_00093408_00093594,1.86, Cái bồn tắm mình đâu có đâu,0.39981107175452946,bồn tắm mình đâu có đâu,segments_16k/oHa6LlO0hO8_00093408_00093594.wav
oHa6LlO0hO8_00096090_00096254,1.64, Một đám may thích hợp trước đã,0.4199964808239073,một đám mày thích hợp trước đã,segments_16k/oHa6LlO0hO8_00096090_00096254.wav
oHa6LlO0hO8_00096912_00097088,1.76, Sau đó dùng hơi ga làm đông may,0.42059311622607853,sau đó dùng hơi ra làm đông,segments_16k/oHa6LlO0hO8_00096912_00097088.wav
oHa6LlO0hO8_00097186_00097410,2.24, Máy tự động xây dựng dạng năng,0.46763186591029754,máy tự động xây dựng vạn năng,segments_16k/oHa6LlO0hO8_00097186_00097410.wav
oHa6LlO0hO8_00098272_00098484,2.12, Mình sẽ để cho cái máy này nó làm giùm mình,0.4836450660174581,mình sẽ để cho cái máy này nó làm giùm,segments_16k/oHa6LlO0hO8_00098272_00098484.wav
oHa6LlO0hO8_00099380_00099674,2.94, Những cái bình này có thể xịt ra rất nhiều may có ích đó,0.40840202925618496,những cái bệnh này có thể xịt ra rất nhiều mai có,segments_16k/oHa6LlO0hO8_00099380_00099674.wav
oHa6LlO0hO8_00101624_00101778,1.5400625, Chú cho con xin phép,0.45337237070661174,chú cho con xinh xét,segments_16k/oHa6LlO0hO8_00101624_00101778.wav
oHa6LlO0hO8_00102685_00102904,2.1800625, Xin lỗi gì để làm cho hai chú sợ,0.44593563311458145,xin lỗi gì để làm cho hai chú sợ,segments_16k/oHa6LlO0hO8_00102685_00102904.wav
oHa6LlO0hO8_00104830_00105126,2.96, Sẽ có nước chảy ra dốc y với suối nước nóng tự nhiên,0.4426612070076097,sẽ có nước chảy ra dốc y suối nước nóng tự nhiên,segments_16k/oHa6LlO0hO8_00104830_00105126.wav
oHa6LlO0hO8_00106868_00107106,2.38, Vừa được nhìn nhóm các khoài nhà cao tầng nữa,0.44990730568696713,vừa được nhìn nhóm các tòa nhà cao tầng,segments_16k/oHa6LlO0hO8_00106868_00107106.wav
oHa6LlO0hO8_00108432_00108740,3.08, Vậy thôi nhấn tiện kêu cho anh và Senior lên đây luôn ha,0.4346086488709097,vậy thôi nhân tiện kêu ca và cne lên đây luôn ha,segments_16k/oHa6LlO0hO8_00108432_00108740.wav
oHa6LlO0hO8_00112344_00112826,4.8200625, Bây giờ các bạn chỉ cần bỏ hình dĩa vào cái máy tự động xây dựng dạng năng này là được rồi,0.35592942707856884,bây giờ các bạn chỉ cần bỏ hình dễ vào cái máy tự động xây dựng dạng năng này là được rồi,segments_16k/oHa6LlO0hO8_00112344_00112826.wav
oHa6LlO0hO8_00118804_00118994,1.9, Mặc đồ tắm như vậy được không,0.4375362360822574,mặc đầu tóc như vậy được không,segments_16k/oHa6LlO0hO8_00118804_00118994.wav
oHa6LlO0hO8_00119800_00120022,2.22, Mọi người hãy vào bồn tắm của mình đi,0.3829514235075463,mọi người hãy vào buồng tắm của mình đi,segments_16k/oHa6LlO0hO8_00119800_00120022.wav
oHa6LlO0hO8_00127524_00127708,1.84, Chỉ cần cắm ấm hốt vào là được,0.428462428547955,chỉ cần cắm ống hút vào là được,segments_16k/oHa6LlO0hO8_00127524_00127708.wav
UReBS6R_KQQ_00010690_00011424,7.3400625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.42753924087189016,à sức mạnh kỳ bí này cậu có thể điều khiển cho mọi thứ di chuyển theo đúng hướng mà cậu muốn,segments_16k/UReBS6R_KQQ_00010690_00011424.wav
UReBS6R_KQQ_00014884_00016056,11.7200625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.3848458618553916,có thể như vậy được bởi vì nó đã thay đổi trọng lực của cậu chỉ có ai cầm đó mới cảm nhận được sự thay đổi này nếu bấm nút đỏ một lần nữa mọi thứ,segments_16k/UReBS6R_KQQ_00014884_00016056.wav
UReBS6R_KQQ_00062420_00062646,2.26, Sao hôm nay cậu đi lông không như ông già vậy?,0.4529605836227043,sao hôm nay cậu đi làm cơm cho ông già vậy,segments_16k/UReBS6R_KQQ_00062420_00062646.wav
UReBS6R_KQQ_00064705_00065044,3.38, Chiến lược phát điểm không của Nopita,0.48872807327904216,chuyên lộ phát điểm không của ni,segments_16k/UReBS6R_KQQ_00064705_00065044.wav
UReBS6R_KQQ_00074272_00074648,3.76, Nãy giờ mình tưởng cậu tập trung học bài ai ngờ cậu nghĩ cách đối phó như vậy đó hả?,0.3798511053075568,nãy giờ mình tưởng tập trung học bài ai người cậu nghĩ cách đối phó như vậy đó hả,segments_16k/UReBS6R_KQQ_00074272_00074648.wav
UReBS6R_KQQ_00074728_00074942,2.14, Ngồi vào bàn và tập trung học bài nhanh lên,0.417900632747712,ngồi vào bàn và tập trung học bài nhanh,segments_16k/UReBS6R_KQQ_00074728_00074942.wav
UReBS6R_KQQ_00114844_00115058,2.14, Cậu đang giỡn với mình có phải không hả Nobita,0.39671183899394585,đơn giản chứ mình có phải không anh không biết,segments_16k/UReBS6R_KQQ_00114844_00115058.wav
UReBS6R_KQQ_00226696_00226880,1.84, Nhắc lại lần nữa ta không phải là trồn,0.44226359897514,nhắc lại lần nữa ta không phải là chọn,segments_16k/UReBS6R_KQQ_00226696_00226880.wav
UReBS6R_KQQ_00236067_00236267,2.0, Chắc phải một lần nữa không phải là trơn,0.4247696833653051,lại một lần nữa không phải là chờ,segments_16k/UReBS6R_KQQ_00236067_00236267.wav
J7aaBWmcCb4_00029474_00029812,3.38, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.3748197894010612,cho hết bệnh và đã đến trường học lại rồi sao,segments_16k/J7aaBWmcCb4_00029474_00029812.wav
J7aaBWmcCb4_00042764_00042954,1.9, Không cần phải khen mình đâu,0.41629468001880465,không cần phải khen mình đâu,segments_16k/J7aaBWmcCb4_00042764_00042954.wav
J7aaBWmcCb4_00067094_00067458,3.64, Những hình vẽ mà chúng ta đã hút lúc nãy đã được ở trong đầu này nè,0.3702842931702338,những hình vẽ mà chúng ta đã ho lúc nãy đã được ở trong đầu này nè,segments_16k/J7aaBWmcCb4_00067094_00067458.wav
J7aaBWmcCb4_00067458_00067702,2.44, Chúng ta đi trả lại và nhận quyến tập chịu không,0.47932987167349256,chúng ta đi trả lại về những quyết tập chị hiểu không,segments_16k/J7aaBWmcCb4_00067458_00067702.wav
J7aaBWmcCb4_00071058_00071290,2.32, Vậy là mấy hình vẽ trở lại như cũ rồi,0.4278318503561324,vậy là máy hình vẽ trở lại như cũ rồi,segments_16k/J7aaBWmcCb4_00071058_00071290.wav
J7aaBWmcCb4_00080716_00080892,1.76, Chuyện này đúng là hay thiệt,0.4483806025111519,chuyện này đúng là hay thiệt,segments_16k/J7aaBWmcCb4_00080716_00080892.wav
J7aaBWmcCb4_00081092_00081382,2.9, Hình như mình nghe tiếng lạc của ai đó thì phải á,0.41700167344925815,hình như mình nghe tiếng là của ai đó thì phải,segments_16k/J7aaBWmcCb4_00081092_00081382.wav
J7aaBWmcCb4_00081382_00081644,2.62, Nhưng mà đâu có liên quan gì đến chúng ta đúng không,0.4242816928451754,nhưng mà đâu có liên quan gì đến chúng ta đúng,segments_16k/J7aaBWmcCb4_00081382_00081644.wav
J7aaBWmcCb4_00100236_00100388,1.52, Đã có bảo bối rồi,0.459696888570975,đã có bảo bố rồi,segments_16k/J7aaBWmcCb4_00100236_00100388.wav
J7aaBWmcCb4_00105958_00106311,3.54, Mình mới nhầm tấm thẻ làm bão vô cho nên nó mới như vậy,0.35177856698854953,mình bảo nhầm tấm thẻ làm bảo vô cho nên nó mới như vậy,segments_16k/J7aaBWmcCb4_00105958_00106311.wav
