filename,duration,whisper_transcripts,distance,transcripts,audio_path
bRUvt1gsCOs_00013528_00013804,2.76, Sư Nêu đến thảm mỹ vẹn,0.4780141082397416,sơ neo đến thẩm mỹ viện,segments_16k/bRUvt1gsCOs_00013528_00013804.wav
bRUvt1gsCOs_00041636_00041846,2.1, Lại bị ai đó bắt nạt nữa có đúng không,0.47146061808644235,là bị ai đó bắt nạt đó có đúng không,segments_16k/bRUvt1gsCOs_00041636_00041846.wav
bRUvt1gsCOs_00041926_00042028,1.02, Mau nói cho mình biết đi,0.5012572718086166,mà đây cho mình biết,segments_16k/bRUvt1gsCOs_00041926_00042028.wav
bRUvt1gsCOs_00043044_00043336,2.92, Hai bảo bó này cũng giống như trong chuyện gió bắt và mặt trời,0.4602270857366094,hai bảo bố này cũng giống như trong truyện gió bắc và mặt trời,segments_16k/bRUvt1gsCOs_00043044_00043336.wav
bRUvt1gsCOs_00043336_00043650,3.14, Nó có thể làm cho đối phương tự cởi bỏ trang phục mà họ đang mặc,0.4634983949482288,nó có thể làm cho đối phương tự cởi bỏ trang phục mà họ đang mặc,segments_16k/bRUvt1gsCOs_00043336_00043650.wav
bRUvt1gsCOs_00055822_00055954,1.32, Nếu như chưa hoàn thành nhiệm vụ,0.4959583692336968,nếu như chưa hoàn thành nhiệm,segments_16k/bRUvt1gsCOs_00055822_00055954.wav
bRUvt1gsCOs_00055954_00056098,1.44, Thì bọn chúng sẽ không dừng lại được đâu,0.5062795468442866,thì bọn trống sẽ không dừng lại được đâu,segments_16k/bRUvt1gsCOs_00055954_00056098.wav
wfxrMCHqfRI_00008394_00010112,17.18, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.507944217818685,cái gì hết đến nô bi ta bộ cậu nghĩ con gái nào cũng thích nghe chuyện robot sao nếu cậu hiểu được cảm giác của si si ca lúc đó thì cậu đã không rơi vào hoàn cảnh xấu hổ như vậy rồi nói cái gì làm mình thất vọng đi bạn bè bên nhau gì hết cậu câu an ủi mình mà còn nói những lời cay,segments_16k/wfxrMCHqfRI_00008394_00010112.wav
wfxrMCHqfRI_00063838_00064126,2.88, Quy tắc hoạt động của Chukenba là cho dù nó có gặp chuyện gì đi nữa,0.46694671023414325,các hoạt động của chữ kênh ba là cho dù nó có gặp chuyện gì đi nữa,segments_16k/wfxrMCHqfRI_00063838_00064126.wav
wfxrMCHqfRI_00064866_00065004,1.38," Không, không thể được",0.5011122742948835,không không thể được,segments_16k/wfxrMCHqfRI_00064866_00065004.wav
wfxrMCHqfRI_00076036_00076250,2.14, Mỗi đánh hơi siêu cấp,0.47895094974967967,mỗi đánh hai seo cáp,segments_16k/wfxrMCHqfRI_00076036_00076250.wav
wfxrMCHqfRI_00076452_00076724,2.72," Cầm lấy đi, coi hãy dùng bảo bối này để đi tìm Chukenba",0.4744342766277416,cầm lấy đi cậu hãy dùng bảo bối này để đi tìm chưa kênh,segments_16k/wfxrMCHqfRI_00076452_00076724.wav
wfxrMCHqfRI_00078552_00078774,2.22, Tới đây thì không còn mùi của Chukenba nữa,0.5037019888538237,tới đây thì không còn một có chưa em ba,segments_16k/wfxrMCHqfRI_00078552_00078774.wav
wfxrMCHqfRI_00079558_00079874,3.1600625," Nobita, bây giờ trời đã tối rồi, chúng ta về nhà trước đi",0.4217341083413935,bây giờ trời đã tối rồi chúng ta về nhà trước,segments_16k/wfxrMCHqfRI_00079558_00079874.wav
