filename,duration,whisper_transcripts,distance,transcripts,audio_path
CpfBvcwe4NA_00324574_00324812,2.38, Mấy con cá cậu đang ăn là do mình câu đó,0.4734166358142367,mẹ con trai cô đang ăn là do mình câu,segments_16k/CpfBvcwe4NA_00324574_00324812.wav
CpfBvcwe4NA_00330130_00330408,2.7800625, Cái rút của cậu đã đụng vô cái rút nào vậy đâu Vy ta,0.44516923292568894,rớt con cậu đã đụng vô cái nào vậy đâu bây,segments_16k/CpfBvcwe4NA_00330130_00330408.wav
CpfBvcwe4NA_00358960_00359202,2.42, Tụi mình sẽ quay trở về trước cái biên kịch xảy ra,0.49982407129961437,tụi mình sẽ quay trở về trước cái bi kịch xảy ra,segments_16k/CpfBvcwe4NA_00358960_00359202.wav
CpfBvcwe4NA_00364622_00364756,1.34, Và sau đó đọc câu thần chú,0.5025394881791324,và sau đó đọc câu thần chú,segments_16k/CpfBvcwe4NA_00364622_00364756.wav
CpfBvcwe4NA_00365196_00365482,2.86, Cậu có thể chạy nhanh như dẫn tóc của tàu lửa luôn,0.47044383606385365,rồi có thể chạy nhanh như vận tóc của tàu lửa luôn,segments_16k/CpfBvcwe4NA_00365196_00365482.wav
CpfBvcwe4NA_00365482_00365656,1.74, Và nhảy cao bao nhiêu cũng được hết,0.4643744591500947,và cao bao nhiêu cũng được hết,segments_16k/CpfBvcwe4NA_00365482_00365656.wav
CpfBvcwe4NA_00365808_00366094,2.86, Cậu có thể leo lên tường hay trần nhà một cách thật dễ dàng,0.46394987781603947,còn có thể leo lên tường hay trần nhà một cách thật dễ dàng,segments_16k/CpfBvcwe4NA_00365808_00366094.wav
CpfBvcwe4NA_00382524_00382800,2.76, Cậu đã bảo vệ được cậu ấy không bị trượt chân,0.48837256110027316,cô đã bảo vệ được cô ấy không bị trượt chân,segments_16k/CpfBvcwe4NA_00382524_00382800.wav
CpfBvcwe4NA_00386184_00386384,2.0000625, Đó chính là diễn biến sắp xảy ra,0.5039663393344398,đó chính là diễn biến sắp xảy ra,segments_16k/CpfBvcwe4NA_00386184_00386384.wav
BEQhQRT-C6E_00016742_00016974,2.32, Mẹ ơi hình như sang nhà đang chuyển động kìa,0.4668102916294233,mẹ ơi hình như sàn nhà đang chuyển động kìa,segments_16k/BEQhQRT-C6E_00016742_00016974.wav
T0oz1JFTGz8_00003376_00003620,2.44, Má không được đụng vào đồ của mình trách ra,0.5025789527303297,của mình,segments_16k/T0oz1JFTGz8_00003376_00003620.wav
T0oz1JFTGz8_00003726_00003956,2.3, Cái này là cổ mấy người hùng trong mơ,0.4394006854141062,cái này là của mấy người hùng trong mới,segments_16k/T0oz1JFTGz8_00003726_00003956.wav
T0oz1JFTGz8_00003956_00004228,2.72, Không cần biết là cái gì chỉ cần muốn là sẽ mơ được,0.4778011265698701,không cần biết là cái gì chỉ cần muốn là sẽ mơ,segments_16k/T0oz1JFTGz8_00003956_00004228.wav
T0oz1JFTGz8_00053722_00054114,3.9200625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4847768311245859,phải công nhận hôm nay là mẹ dữ quá trời luôn ha,segments_16k/T0oz1JFTGz8_00053722_00054114.wav
T0oz1JFTGz8_00059900_00060355,4.56, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.45286024355052595,chúng ta nên làm gì đây chúng ta chỉ cần một cách duy nhất là phải đi vào giấc,segments_16k/T0oz1JFTGz8_00059900_00060355.wav
