filename,duration,whisper_transcripts,distance,transcripts,audio_path
z0nIQp_wPV8_00142080_00142370,2.9, Cậu đã rút ra được bài học cho mình chưa,0.5011467762289692,cô đã rút ra được bài học cho mình chưa,segments_16k/z0nIQp_wPV8_00142080_00142370.wav
4mYSjD0c1vo_00017166_00018198,10.32, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.43945967494588145,bây giờ cậu hãy thử vẽ một kìa pháo bông mà cậu muốn lên tờ giấy này đi đâu để coi coi thêm một chấm ở đây nữa,segments_16k/4mYSjD0c1vo_00017166_00018198.wav
4mYSjD0c1vo_00018576_00019518,9.42, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4436381366789369,hình gì vậy trời là hình của su ca đó về xong rồi thì cậu hãy bỏ vào trong này đi bỏ cái gậy,segments_16k/4mYSjD0c1vo_00018576_00019518.wav
4mYSjD0c1vo_00021190_00022504,13.14, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4658735635398238,ra rồi nè nhưng cái này là hạt có bông sao không đây là hạt giống mình phải nuôi lớn nó mới được tụi mình bỏ nó vô đây cho thêm một ít đất nữa,segments_16k/4mYSjD0c1vo_00021190_00022504.wav
4mYSjD0c1vo_00023132_00023318,1.86, Cậu phải nhớ tưới cây cho nó nữa nha,0.49378097932505394,còn phải nhớ tưới cây cho nó nữa nha,segments_16k/4mYSjD0c1vo_00023132_00023318.wav
4mYSjD0c1vo_00039776_00040028,2.52, Đã bỏ vào rồi thì chỉ có thể làm tiếp thôi,0.4971754623063592,đã bỏ vào rồi thì chỉ có thể làm tiếp thôi,segments_16k/4mYSjD0c1vo_00039776_00040028.wav
4mYSjD0c1vo_00040194_00040446,2.52, Nên mình sẽ chỉnh cho các pháo bông này có kích cỡ bằng nhau luôn,0.4461341646420084,hôm nay mình sẽ chỉnh cho các bó bông này có kích cỡ bằng nhau luôn,segments_16k/4mYSjD0c1vo_00040194_00040446.wav
4mYSjD0c1vo_00046150_00046468,3.18, Theo mình tính toán thì khoảng 8 giờ ngày mai á,0.447136864814461,theo mình tính toán thì khoảng tám giờ ngày mai,segments_16k/4mYSjD0c1vo_00046150_00046468.wav
4mYSjD0c1vo_00049116_00049336,2.2, Mình cũng đem thêm phân bón tới đây nè,0.4605799488905334,mình cũng đem thêm phân bón tới đây nè,segments_16k/4mYSjD0c1vo_00049116_00049336.wav
4mYSjD0c1vo_00049336_00049550,2.14, Có cái này pháo bông sẽ lớn nhanh lắm,0.5043614836425009,có cái này phá bông sẽ lớn nhanh lắm,segments_16k/4mYSjD0c1vo_00049336_00049550.wav
4mYSjD0c1vo_00058634_00058896,2.62, Thật ra nhiều đây cũng nhiều lắm rồi Shizuka à,0.4992432126377276,thật ra nhiêu đây cũng nhiều lắm rồi csc,segments_16k/4mYSjD0c1vo_00058634_00058896.wav
4mYSjD0c1vo_00058896_00059174,2.78, Mình nghĩ buổi trình diễn pháo bông tối nay sẽ rất tuyệt vời,0.48707259928951313,mình nghỉ buổi trình diễn pháo bông tối nay sẽ rất tuyệt vời,segments_16k/4mYSjD0c1vo_00058896_00059174.wav
4mYSjD0c1vo_00069394_00069546,1.52, Wow đẹp quá ạ,0.4804877287956471,khoa đẹp quá,segments_16k/4mYSjD0c1vo_00069394_00069546.wav
4mYSjD0c1vo_00093212_00093500,2.8800625, Trong đầu cậu bây giờ có ý định muốn đi chơi bóng trài không,0.503705569981538,trong đầu cậu bây giờ có ý định muốn đi chơi bóng chạy không,segments_16k/4mYSjD0c1vo_00093212_00093500.wav
4mYSjD0c1vo_00093886_00094076,1.9, Thì chúng ta có thể dùng bảo bối này nè,0.4315361900994592,thì chúng ta có thể dùng bảo bối này nè,segments_16k/4mYSjD0c1vo_00093886_00094076.wav
4mYSjD0c1vo_00121438_00121672,2.34, Nên rất có thể cậu ấy đã nghỉ chân rồi ngủ quên luôn,0.4994211656134324,nên rất có thể cô ấy đã nghỉ chân rồi ngủ quên luôn,segments_16k/4mYSjD0c1vo_00121438_00121672.wav
4mYSjD0c1vo_00129726_00130059,3.34, Dù sao thì Nobita kia cũng đã đi bộ rất xa để đi mua đồ,0.4862631428747452,dù sao thì nobita kia cũng đã đi bộ rất xa để đi mua đồ,segments_16k/4mYSjD0c1vo_00129726_00130059.wav
7NBaN-ZdbDc_00081682_00081940,2.5800625, Sao đó là mắt nợ ngập đầu ghi ở tuổi 30,0.4879163879921362,sau đó là mắc nợ ngập đầu khi ở tuổi ba,segments_16k/7NBaN-ZdbDc_00081682_00081940.wav
7NBaN-ZdbDc_00083284_00083552,2.68, Nhưng cậu không thể nào tin vô mấy lời đó được đâu,0.5007986674055107,thế nhưng cậu không thể nào tin vô mấy lời đó được,segments_16k/7NBaN-ZdbDc_00083284_00083552.wav
7NBaN-ZdbDc_00089558_00089862,3.04, Sau đó nhìn trong này coi cậu thích bộ chỉ tay nào,0.49855913250357076,sau đó nhìn trong này coi cậu thích bộ chỉ tay nào,segments_16k/7NBaN-ZdbDc_00089558_00089862.wav
7NBaN-ZdbDc_00090466_00090722,2.56, Nhưng bảo bối của mình có phải là đồ xem bối đâu,0.45475463639855085,nhưng bảo bối của mình có phải là đồ xem bói đâu,segments_16k/7NBaN-ZdbDc_00090466_00090722.wav
7NBaN-ZdbDc_00090722_00091004,2.82, Bảo bối này được tạo ra hoàn toàn dựa trên khoa học,0.47795948086863144,bảo bố này được tạo ra hoàn toàn dựa trên khoa học,segments_16k/7NBaN-ZdbDc_00090722_00091004.wav
7NBaN-ZdbDc_00092330_00092710,3.8, Đây chính là chỉ tay có thể đem lại may mắn về đường tiền bạc,0.49583426734404334,đây chính là chỉ tay có thể đem lại may mắn về đường tiền bạc,segments_16k/7NBaN-ZdbDc_00092330_00092710.wav
7NBaN-ZdbDc_00134508_00134704,1.96, Lần sau em đừng chơi với kéo nha,0.4746570155691156,lần sau em đừng chơi với kéo nha,segments_16k/7NBaN-ZdbDc_00134508_00134704.wav
7NBaN-ZdbDc_00134792_00135004,2.12, Các bạn cũng phải nhớ cẩn thận đó,0.48265466497695947,các bạn cũng phải nhớ cẩn thận,segments_16k/7NBaN-ZdbDc_00134792_00135004.wav
ZsIuOMY6G3o_00016194_00016396,2.02, Hả? Có đĩa bay sao?,0.4930750706412973,hả có đĩa bay ra,segments_16k/ZsIuOMY6G3o_00016194_00016396.wav
ZsIuOMY6G3o_00020086_00020412,3.2600625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.5055696131847447,với lại mấy đứa mê ngủ với cậu thì làm sao mà dạy,segments_16k/ZsIuOMY6G3o_00020086_00020412.wav
ZsIuOMY6G3o_00028142_00028370,2.28, Lúc tức như vậy sẽ làm phiền hằng xóm đó,0.5013188869018688,đến tiên như vậy sẽ làm phiền hằng sao,segments_16k/ZsIuOMY6G3o_00028142_00028370.wav
ZsIuOMY6G3o_00033586_00033842,2.56, Thôi mình có việc quan trọng phải làm nên ra ngoài đây,0.42020758129421154,thôi mình có việc quan trọng phải làm nên ra ngoài đây,segments_16k/ZsIuOMY6G3o_00033586_00033842.wav
ZsIuOMY6G3o_00034522_00034832,3.1, Bánh rán mới ra lò lúc nào cũng đơm ngon nhất anh tên,0.42830275643289495,bánh tráng mới ra là lúc nào cũng thơm ngon nhất hành,segments_16k/ZsIuOMY6G3o_00034522_00034832.wav
ZsIuOMY6G3o_00041700_00041920,2.2, Như vậy vẫn chưa hết đâu nha,0.4950939722162506,như vậy vẫn chưa hết đâu nha,segments_16k/ZsIuOMY6G3o_00041700_00041920.wav
ZsIuOMY6G3o_00057922_00058202,2.8, Nếu nhảy không được thì chúng ta sẽ không thể nào làm bạn nữa đâu,0.4941826224951074,nếu vậy không được thì chúng ta sẽ không thể nào làm bạn nữa đâu,segments_16k/ZsIuOMY6G3o_00057922_00058202.wav
ZsIuOMY6G3o_00062072_00062186,1.14, Nhìn họ mắc cười quá,0.4973230446987014,nhìn hả mắc cười,segments_16k/ZsIuOMY6G3o_00062072_00062186.wav
ZsIuOMY6G3o_00080776_00080988,2.12, Do xã hội phát triển nên nó mới suy tàn,0.5009340153218311,do xã hội phát triển nên nó mới suy tàn,segments_16k/ZsIuOMY6G3o_00080776_00080988.wav
ZsIuOMY6G3o_00081138_00081474,3.36, Đúng là Tanuki có năng lực phát ra một loại sóng âm đặc biệt,0.4549810878662955,đúng là ta đôi khi có năng lực phát ra một loại sống âm đặc biệt,segments_16k/ZsIuOMY6G3o_00081138_00081474.wav
ZsIuOMY6G3o_00083398_00083798,4.0, Thật ra các nhà khoa học trong tương lai đã thực hiện những thí nghiệm tương tự như vậy,0.4446332094829852,thật ra các nhà khoa học trong tương lai đã thực hiện những thí nghiệm tương tự như vậy,segments_16k/ZsIuOMY6G3o_00083398_00083798.wav
ZsIuOMY6G3o_00084174_00084376,2.02, Khi cậu để chiếc lá này lên đầu,0.449165966885805,thế cậu để chiếc lá này lên đầu,segments_16k/ZsIuOMY6G3o_00084174_00084376.wav
ZsIuOMY6G3o_00084376_00084692,3.16, Cậu sẽ có thể truyền sóng thật giao cách cảm để bỏ buồn người khác,0.4614021926126439,cậu sẽ có thể truyền sống thật giao cách cảm để bỏ buồn người khác,segments_16k/ZsIuOMY6G3o_00084376_00084692.wav
ZsIuOMY6G3o_00087078_00087334,2.56, Không phải chỉ có Tanuki mới dùng được thôi đâu nha,0.4264788362352462,không phải chỉ có ta no ki mới dùng được thôi đâu nha,segments_16k/ZsIuOMY6G3o_00087078_00087334.wav
ZsIuOMY6G3o_00087334_00087606,2.72, Mấy con chó cũng có thể dùng nó giống như Tanuki vậy,0.42871458853047145,mấy con chó cũng có thể dùng nó giống như ta nô ki,segments_16k/ZsIuOMY6G3o_00087334_00087606.wav
ZsIuOMY6G3o_00088860_00089142,2.82, Cậu dùng cho Bero không hiệu quả là đúng rồi,0.4859090836014822,cậu dùng cho per không hiệu quả là đúng rồi,segments_16k/ZsIuOMY6G3o_00088860_00089142.wav
ZsIuOMY6G3o_00089572_00089978,4.06, Còn chú chó hạnh phúc như Bero thì không cần phải bỏ buồn người khác làm gì,0.4809011730731484,còn chú cho hạnh phúc như be ro thì không cần phải bỏ buồn người khác làm vợ,segments_16k/ZsIuOMY6G3o_00089572_00089978.wav
ZsIuOMY6G3o_00097184_00097406,2.22, Chủ nhân gì mà sâu tinh quá trời luôn,0.4595164891999852,chủ nhân kia mà sao tin quá trời luôn,segments_16k/ZsIuOMY6G3o_00097184_00097406.wav
ZsIuOMY6G3o_00098130_00098318,1.88, Tụi mình sẽ không lên vì cậu đâu mà,0.47849813830256926,tụi mình sẽ không làm gì cậu đâu,segments_16k/ZsIuOMY6G3o_00098130_00098318.wav
ZsIuOMY6G3o_00158385_00158533,1.48, Cái vừa vừa là trái đất,0.5053288741036877,cây dừa dừa là trai đông,segments_16k/ZsIuOMY6G3o_00158385_00158533.wav
ZsIuOMY6G3o_00160181_00160361,1.8, Giờ cậu hãy dời trái đất đi,0.5045700836124769,giờ cậu hãy dời trái đất đi,segments_16k/ZsIuOMY6G3o_00160181_00160361.wav
ZsIuOMY6G3o_00161387_00161675,2.88, Đó chính là hiện tượng nhật thực toàn phần á,0.4832702852807154,đó chính là hiện tượng nhật thực toàn phần,segments_16k/ZsIuOMY6G3o_00161387_00161675.wav
ZsIuOMY6G3o_00162865_00163103,2.38, Những vật thể nào ở gần thì ta sẽ thấy lớn,0.4770018134461253,những vật thể nào ở gần thì ta sẽ thấy lớn,segments_16k/ZsIuOMY6G3o_00162865_00163103.wav
