filename,duration,whisper_transcripts,distance,transcripts,audio_path
AyDYkhfHx-4_00005104_00005306,2.02, Thì quy luật của nó phải như vậy thôi,0.4405860973201315,thì quy luật của nó phải như vậy thôi,segments_16k/AyDYkhfHx-4_00005104_00005306.wav
AyDYkhfHx-4_00008180_00008584,4.04, Ai mà có được nó thì thời gian của họ sẽ chạy nhanh gấp 3 lần so với bình thường,0.3838492690266008,ai mà có được nó thì thời gian của họ sẽ chạy nhanh gấp ba lần so với bình thường,segments_16k/AyDYkhfHx-4_00008180_00008584.wav
AyDYkhfHx-4_00010848_00011214,3.66, Dán vào là xong rồi đó,0.40303595433461825,dán vào là xong rồi đó,segments_16k/AyDYkhfHx-4_00010848_00011214.wav
AyDYkhfHx-4_00011620_00011970,3.5, Cậu chuẩn bị đỡ nè,0.45631892203308694,ủa cậu chuẩn bị đỡ,segments_16k/AyDYkhfHx-4_00011620_00011970.wav
AyDYkhfHx-4_00013513_00014256,7.42, Đó là vì thời gian của cậu đang chạy nhanh hơn gấp 3 lần so với bình thường đó Nobita,0.34838786503355557,đó là vì thời gian của cậu đang chạy nhanh hơn gấp ba lần so với bình thường da nô bi ta,segments_16k/AyDYkhfHx-4_00013513_00014256.wav
AyDYkhfHx-4_00014304_00014818,5.14, Cho nên cậu tha hồ vui chơi mà không phải lo gì nha,0.39457126651652685,cho nên cậu tha hồ vui chơi mà không phải lo gì nha,segments_16k/AyDYkhfHx-4_00014304_00014818.wav
AyDYkhfHx-4_00035828_00036076,2.48, Để mình lấy trò xếp hình 3D thế kỷ 22 cho,0.4391119270360245,để bệnh lý xếp hình ba đê thế kỷ hai hai,segments_16k/AyDYkhfHx-4_00035828_00036076.wav
AyDYkhfHx-4_00036568_00036852,2.84, À hay là mình chơi sống đa thành phần nha,0.4108638932054427,hay là mình chơi sống đa thành phần,segments_16k/AyDYkhfHx-4_00036568_00036852.wav
AyDYkhfHx-4_00039138_00039374,2.36, Trò chơi thẻ bài hành động,0.4200672977230973,trò chơi thẻ bài hành,segments_16k/AyDYkhfHx-4_00039138_00039374.wav
AyDYkhfHx-4_00039690_00039870,1.8, Bình tĩnh từ từ nghe mình nói đã,0.41009682050650365,bình tĩnh từ từ như mình nói đã,segments_16k/AyDYkhfHx-4_00039690_00039870.wav
AyDYkhfHx-4_00040228_00040548,3.2, Để đi tìm những tấm hình giống hình như thẻ bài được trải cấp thành phố này,0.3750905408727044,để đi tìm những tấm hình giống hệt như thẻ bài được trải cấp thành phố này,segments_16k/AyDYkhfHx-4_00040228_00040548.wav
AyDYkhfHx-4_00042440_00042672,2.32, Chúng ta thử bắt đầu từ thẻ đầu tiên ha,0.3993504077219983,chúng ta thử bắt đầu từ thẻ đầu tiên ha,segments_16k/AyDYkhfHx-4_00042440_00042672.wav
AyDYkhfHx-4_00043502_00043848,3.46, Máy tính sẽ tạo ra gợi ý dựa vào nơi mà lá bài đã rơi xuống,0.42653720737500955,máy tính sẽ tạo ra gợi ý dựa vào nơi mà lá bài đã rơi xuống,segments_16k/AyDYkhfHx-4_00043502_00043848.wav
AyDYkhfHx-4_00043848_00044010,1.62, Rồi sau đó phát ra gợi ý,0.42417258798301566,rồi sau đó phát ra gợi ý,segments_16k/AyDYkhfHx-4_00043848_00044010.wav
