filename,duration,whisper_transcripts,distance,transcripts,audio_path
R5aLRIu3Sxs_00099222_00099496,2.74, Shizuka đừng có bắt chứa Nomita hù mình,0.43029949644183013,đừng có bắt chước nô bi ta hồ mình,segments_16k/R5aLRIu3Sxs_00099222_00099496.wav
R5aLRIu3Sxs_00112730_00112948,2.18," Nè, Nobita, cậu làm gì mà lâu quá vậy?",0.4836797315560985,nè nobita cậu làm gì mà lâu quá,segments_16k/R5aLRIu3Sxs_00112730_00112948.wav
ay2BtyvXx7o_00008942_00009176,2.34, Cứ 5 phút cái bánh sẽ tự nhân đôi một lần,0.41803609686827375,cứ năm phút cái bánh sẽ tự nhân đôi một lần,segments_16k/ay2BtyvXx7o_00008942_00009176.wav
ay2BtyvXx7o_00009490_00009804,3.14, Rồi 5 phút tiếp theo nó sẽ được thành 4 cái bánh lâu,0.49031928141766085,năm phút tiếp theo nó sẽ được thành bốn cái ba,segments_16k/ay2BtyvXx7o_00009490_00009804.wav
ay2BtyvXx7o_00013024_00013262,2.38, Nếu mà chờ 5 phút mình ăn bánh rán còn hơn,0.5041213274933137,nếu mà chờ năm phút mình ăn bánh rán còn hơn,segments_16k/ay2BtyvXx7o_00013024_00013262.wav
ay2BtyvXx7o_00030594_00030792,1.98, Là 4.096 cái,0.4665060175646053,là bốn ngàn không trăm chín mươi sáu cái,segments_16k/ay2BtyvXx7o_00030594_00030792.wav
ay2BtyvXx7o_00031336_00031516,1.8, Tiếp theo chỉ 15 phút sau thôi,0.48874738785969163,tiếp theo chỉ mười lăm phút sau thôi,segments_16k/ay2BtyvXx7o_00031336_00031516.wav
ay2BtyvXx7o_00032220_00032530,3.1, Rồi 4 tiếng sau sẽ là 281.000 tỷ,0.4764551256079921,rồi bốn tiếng sau sẽ là hai trăm tám mươi mốt ngàn tỷ,segments_16k/ay2BtyvXx7o_00032220_00032530.wav
ay2BtyvXx7o_00035316_00035588,2.72, Thì bánh bao nhân đường sẽ quỷ diệt toàn nhân loại này cho mà coi,0.5011957494312236,thì bánh bao nhân đời sẽ hủy diệt toàn nhân loại này cho mà,segments_16k/ay2BtyvXx7o_00035316_00035588.wav
wMVps4uajdU_00014672_00014913,2.42, Nhưng mà không dùng để quay băng mà là quay thời gian,0.504539667091836,nhưng mà không dùng để quay băng mà là quay thời gian,segments_16k/wMVps4uajdU_00014672_00014913.wav
wMVps4uajdU_00016163_00016468,3.04, Cậu quay một dòng là thời gian chỉ mới qua được một phút thôi,0.4861020788255209,cậu quay một vòng là thời gian chỉ mới qua được một phút thôi,segments_16k/wMVps4uajdU_00016163_00016468.wav
wMVps4uajdU_00028542_00028744,2.02, Sao cậu chỉ quay thời gian cho mình cậu thôi vậy,0.4992236299087763,sao chị quay thời gian cho mình cậu thôi,segments_16k/wMVps4uajdU_00028542_00028744.wav
wMVps4uajdU_00046988_00047166,1.78, Đây không phải là quà sinh nhật ba tặng con hả,0.5014502271608092,đây không phải là quà sinh nhật ba tặng,segments_16k/wMVps4uajdU_00046988_00047166.wav
wMVps4uajdU_00056708_00056824,1.16, Thôi trả lại cho mình,0.4927369210403237,phải trả lại cho mình,segments_16k/wMVps4uajdU_00056708_00056824.wav
JRRVRUzgioE_00024408_00024656,2.48, Cứ tiếp tục cố gắng như vậy trong nửa năm đi nha,0.438654251032773,cứ tiếp tục cố gắng như vậy trong nửa năm đi nha,segments_16k/JRRVRUzgioE_00024408_00024656.wav
JRRVRUzgioE_00027312_00027542,2.3, Nhưng mà nếu cậu dùng cách này thì hơi bị,0.4468754730722422,nhưng mà nếu có dùng cách này thì hơi bị,segments_16k/JRRVRUzgioE_00027312_00027542.wav
JRRVRUzgioE_00031522_00031872,3.5000625, Ai biểu cậu suốt ngày cứ bỏ đồ đạc lung tung để bây giờ phải đi kiếm,0.48967897935150156,ai bảo cậu suốt ngày cứ bỏ đồ đạc lung tung để bây giờ phải đi kiếm,segments_16k/JRRVRUzgioE_00031522_00031872.wav
JRRVRUzgioE_00050392_00050548,1.56, Tụi mình cùng lắp ráp đi,0.5089117055680288,thôi mình cũng lắp ráp đi,segments_16k/JRRVRUzgioE_00050392_00050548.wav
JRRVRUzgioE_00056666_00056814,1.48, Cậu làm như cậu hay lắm vậy đó,0.4963742657993461,cô làm cho cô hay lắm vậy đó,segments_16k/JRRVRUzgioE_00056666_00056814.wav
KcsE_ETwLPo_00048338_00048562,2.24, Chúng ta phải làm vậy để giúp ba chứ,0.4634896001933808,chúng ta phải làm vậy để giúp ba chú,segments_16k/KcsE_ETwLPo_00048338_00048562.wav
