filename,duration,whisper_transcripts,distance,transcripts,audio_path
RlNj9w52Vro_00008518_00008828,3.1, Dù là ba năm nữa cậu cũng không tìm thấy đâu,0.4548600666290933,dù là ba năm nữa cậu cũng không tìm thấy đâu,segments_16k/RlNj9w52Vro_00008518_00008828.wav
RlNj9w52Vro_00009072_00009272,2.0, Hả? Ở đâu? Ở đâu? Người rừng ở đâu vậy?,0.5083302659596746,hả ở đâu ở đâu người đứng ở đâu vậy,segments_16k/RlNj9w52Vro_00009072_00009272.wav
RlNj9w52Vro_00010990_00011178,1.88, Tôi là mèo chứ không phải là trồn,0.4860466047896092,tôi là mèo chứ không phải là chồng,segments_16k/RlNj9w52Vro_00010990_00011178.wav
RlNj9w52Vro_00028638_00028824,1.86, Thì cũng đâu còn cách nào khác chứ!,0.5022834506646683,thì cũng đâu còn cách nào khác chứ,segments_16k/RlNj9w52Vro_00028638_00028824.wav
RlNj9w52Vro_00029804_00029980,1.76, Đã có rất nhiều quốc gia trên thế giới,0.493466389741619,đã có rất nhiều quốc gia trên thế giới,segments_16k/RlNj9w52Vro_00029804_00029980.wav
RlNj9w52Vro_00032502_00032816,3.14, Tụi mình có trống trống tre mà sao phải chạy như vậy chứ?,0.4519714201252498,ủa rồi mình có trong chống tre mà sao phải chạy như vậy chứ,segments_16k/RlNj9w52Vro_00032502_00032816.wav
RlNj9w52Vro_00034992_00035188,1.96, Xin chào cho tôi nói vài câu!,0.47539427776703014,xin chào cho tôi nói vài câu,segments_16k/RlNj9w52Vro_00034992_00035188.wav
RlNj9w52Vro_00039286_00039424,1.38, Ông ta không phải nổi giận!,0.4983253082024446,ông ta không phải nỗi vợ,segments_16k/RlNj9w52Vro_00039286_00039424.wav
RlNj9w52Vro_00039486_00039774,2.88, Ông ta nói là từ trước tới giờ chưa ăn món nào ngon như vậy hết á!,0.4495973754340199,người ta nói là từ trước tới giờ chưa ăn món nào ngon như vậy hết,segments_16k/RlNj9w52Vro_00039486_00039774.wav
RlNj9w52Vro_00045908_00046170,2.62, Sao mấy chú lại đi lừa người khác dạ,0.4731321934024474,sao mấy chú lại đi lừa người khác dạ,segments_16k/RlNj9w52Vro_00045908_00046170.wav
RlNj9w52Vro_00057986_00058140,1.54, Thật là vất vả cho ông,0.49680662386971425,thật là vất vả cho,segments_16k/RlNj9w52Vro_00057986_00058140.wav
RlNj9w52Vro_00059494_00059667,1.74, Ông người tuyết này rất thích bánh rán,0.44994152748828364,ông người tiết này rất thích bánh tráng,segments_16k/RlNj9w52Vro_00059494_00059667.wav
fXM9-ElLwbc_00023796_00024068,2.72, Nhưng mình lại không muốn làm chuyện đó chút nào hết,0.504389118761726,nhưng mình lại không muốn làm chuyện đó chút nào hết,segments_16k/fXM9-ElLwbc_00023796_00024068.wav
fXM9-ElLwbc_00039418_00039654,2.36, Ngay cả mình cũng bị cậu ấy làm cho cảm động,0.46861724510885305,ngay cả mình cũng bị cậu ấy làm cho cảm đạo,segments_16k/fXM9-ElLwbc_00039418_00039654.wav
fXM9-ElLwbc_00045412_00045644,2.32, Thì cứ giữ rồi trả lại cho cậu ấy sao,0.4653239646044012,thì cứ giữ rồi trả lại cho cậu ấy,segments_16k/fXM9-ElLwbc_00045412_00045644.wav
fXM9-ElLwbc_00049894_00050052,1.58, Tin đồn đang lan rộng quá rồi kìa,0.4701223544918832,tin đồn đang lan rộng quá rồi chị,segments_16k/fXM9-ElLwbc_00049894_00050052.wav
fXM9-ElLwbc_00062588_00062798,2.1, Nobita mình thấy chuyện này quá xa rồi,0.4400981338180979,bê ta mình thấy chuyện này quá xa,segments_16k/fXM9-ElLwbc_00062588_00062798.wav
fXM9-ElLwbc_00074990_00075146,1.56, Cậu nên nhớ lại đi Nobita,0.46642122644085915,cậu nên nhớ lại đi đô bê,segments_16k/fXM9-ElLwbc_00074990_00075146.wav
