filename,duration,whisper_transcripts,distance,transcripts,audio_path
ulfHHIuksAQ_00136480_00136600,1.2, Trả lại đây,0.5067547727939349,trả lời đây,segments_16k/ulfHHIuksAQ_00136480_00136600.wav
C6pftVaZklg_00005480_00005810,3.3, Mình biết một nơi rất rộng và có nguồn nước miễn phí đây nè,0.4770553386883574,mình biết một nơi rất rộng và có nguồn nước miễn phí đây nè,segments_16k/C6pftVaZklg_00005480_00005810.wav
C6pftVaZklg_00006644_00006894,2.5, Thật ra mây là từ hơi nước kết tụ mà thành,0.5060623193513956,thật ra may là từ hơi nước kết tụ mà thành,segments_16k/C6pftVaZklg_00006644_00006894.wav
C6pftVaZklg_00007034_00007226,1.92, Khi nước nóng đến một nhiệt độ nào đó,0.47854566420862954,khi nước nóng đến một nhiệt độ nào đó,segments_16k/C6pftVaZklg_00007034_00007226.wav
C6pftVaZklg_00007406_00007566,1.6, Tới một độ cao nhất định,0.5023059770541816,tới mức độ cao nhất định,segments_16k/C6pftVaZklg_00007406_00007566.wav
C6pftVaZklg_00008880_00009118,2.38, Nhưng vẫn ở trạng thái có thể nổi lên trên không trung,0.5083028995229733,nhưng vẫn ở trạng thái có thể nổi lên trên không trốn,segments_16k/C6pftVaZklg_00008880_00009118.wav
C6pftVaZklg_00009118_00009404,2.86, Để mình lựa coi đám mây nào thích hợp đây ta,0.422830134917799,để mình lựa coi đám mây nào thích hợp vậy ta,segments_16k/C6pftVaZklg_00009118_00009404.wav
C6pftVaZklg_00010218_00010358,1.4, Vậy là xong rồi đó,0.5040007880586638,vậy là xong rồi đó,segments_16k/C6pftVaZklg_00010218_00010358.wav
C6pftVaZklg_00010638_00010766,1.28, Nước ở đây ấm lắm đó,0.45683357446195727,nước ở đây ấm lắm,segments_16k/C6pftVaZklg_00010638_00010766.wav
C6pftVaZklg_00010766_00010930,1.64, Cậu xuống đây đi Nobita à,0.4948869577657071,cậu xuống đây đi nô bi ta,segments_16k/C6pftVaZklg_00010766_00010930.wav
C6pftVaZklg_00024960_00025158,1.98, Vậy thì mình sẽ dùng cái này cưa đám mây,0.4332878404540771,vậy thì mình sẽ dùng cái này cô đám,segments_16k/C6pftVaZklg_00024960_00025158.wav
C6pftVaZklg_00026068_00026200,1.32, Sao mà ăn gian vậy,0.49314814581596395,cho giang và,segments_16k/C6pftVaZklg_00026068_00026200.wav
C6pftVaZklg_00027018_00027264,2.46, Mình sẽ dùng nó hút những đám mây xung quanh tới đây,0.46231715192012335,mình sẽ dùng nó hút những đám mây xung quanh tới đây,segments_16k/C6pftVaZklg_00027018_00027264.wav
C6pftVaZklg_00043396_00043550,1.54, Thủ may cho cắt cậu đó,0.478332595839682,cũng may cho các cậu đó,segments_16k/C6pftVaZklg_00043396_00043550.wav
J5uCsKfXkYs_00017244_00017444,2.0, Bây giờ cậu đem dấu cái bánh rán này,0.5060379746609591,bây giờ có đem giấu cái bánh tráng,segments_16k/J5uCsKfXkYs_00017244_00017444.wav
J5uCsKfXkYs_00018168_00018458,2.9, Nếu để mình tìm thấy dễ thì chán làm á,0.4730453734333541,nếu để mình tìm thấy dễ thì chán lắm,segments_16k/J5uCsKfXkYs_00018168_00018458.wav
