filename,duration,whisper_transcripts,distance,transcripts,audio_path
bRUvt1gsCOs_00029864_00030216,3.52, Cậu chỉ cần gắn cái này lên mũi và đi theo hướng mùi phát ra là được à,0.43743208327457317,con chỉ cần gấp cái này lên mũi giờ đi theo hướng một phát ra là được,segments_16k/bRUvt1gsCOs_00029864_00030216.wav
bRUvt1gsCOs_00041420_00041636,2.16, Cậu bị cái gì mà te tôi dữ vậy Nobita,0.442298757191043,cậu bị cái gì mà to dữ vậy,segments_16k/bRUvt1gsCOs_00041420_00041636.wav
bRUvt1gsCOs_00042028_00042140,1.12, Có phải là trai anh không,0.45531667233731005,có phải là trai anh,segments_16k/bRUvt1gsCOs_00042028_00042140.wav
bRUvt1gsCOs_00042730_00042970,2.4, Thần gió bắt và thần mặt trời,0.471253597591672,phần da mắt và thần mặt,segments_16k/bRUvt1gsCOs_00042730_00042970.wav
bRUvt1gsCOs_00043784_00043990,2.06, Xài cái này tốt lắm nha Nobita,0.41782111183177467,xài cái này tốt lắm á nha nô bi,segments_16k/bRUvt1gsCOs_00043784_00043990.wav
bRUvt1gsCOs_00043990_00044228,2.38, Cậu cứ dùng cái này để đối phó với Sunio đi,0.43150137326967036,cứ dùng cái này để đối phó với a,segments_16k/bRUvt1gsCOs_00043990_00044228.wav
bRUvt1gsCOs_00053812_00053958,1.46, Các cậu thật là quá đáng,0.4367061362246878,chắc cậu thật là quá đáng,segments_16k/bRUvt1gsCOs_00053812_00053958.wav
wfxrMCHqfRI_00015884_00018588,27.04, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.38003922259622996,thôi đủ rồi dừng lại đi nhờ đi nói chuyện với cậu nha dù sao mình cũng cảm thấy chuyện này không hẳn là tốt cho cậu đâu thay vì cậu chơi hay là ngủ quá nhiều thì hãy dành thời gian để học hay làm điều gì đó có ít hơn ví dụ như là đọc thêm sách tham khảo để có thêm kiến thức nào mình nói nghe nè mình không có lên đọc sách đâu,segments_16k/wfxrMCHqfRI_00015884_00018588.wav
wfxrMCHqfRI_00065160_00065462,3.02," Nó là robot mới nhất mà, điều này không thể xảy ra được đâu",0.4022105721065012,mới là robot mới nhất mà điều này không thể xảy ra được đâu,segments_16k/wfxrMCHqfRI_00065160_00065462.wav
wfxrMCHqfRI_00080526_00080778,2.52, Mình tin chắc là nó sẽ sớm quay về thôi,0.4289305905240729,mình tin chắc là nó sẽ sớm quay về thôi,segments_16k/wfxrMCHqfRI_00080526_00080778.wav
