filename,duration,whisper_transcripts,distance,transcripts,audio_path
SNhWRDLnbWg_00149322_00149562,2.4, Bớt quá chỉ có trồn hoặc là cáo thôi,0.46882495459217094,bất quá chỉ có chồng hoặc là cáo,segments_16k/SNhWRDLnbWg_00149322_00149562.wav
SNhWRDLnbWg_00149562_00149860,2.98, Hay là tụi mình thử quay lại con đường cũ xem sao nha,0.4760344840558047,hay là tụi mình thử quay lại con đường cũ xem sao nha,segments_16k/SNhWRDLnbWg_00149562_00149860.wav
SNhWRDLnbWg_00155652_00156170,5.18, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4901834217172679,không có chuyện gì đang xảy ra vậy hả mình cũng không biết nữa,segments_16k/SNhWRDLnbWg_00155652_00156170.wav
SNhWRDLnbWg_00169950_00170220,2.7, Đầu tiên chúng ta đặt kính quan sát ở đây nè,0.48186503012670784,đầu tiên chúng ta đặt kính quan sát ở đây nè,segments_16k/SNhWRDLnbWg_00169950_00170220.wav
SNhWRDLnbWg_00173572_00173734,1.62, Vùng lái để điều kiển con tàu vậy đó,0.498765907028761,buồng lái để điều khiển con tàu gì,segments_16k/SNhWRDLnbWg_00173572_00173734.wav
SNhWRDLnbWg_00188812_00188978,1.66, Đã vô Jojohan nổi tiếng mà,0.5071898863364783,đã vô cho nổi tiếng mà,segments_16k/SNhWRDLnbWg_00188812_00188978.wav
SNhWRDLnbWg_00198088_00198446,3.58, Mình đã dùng tập tin trình chiếu đính kèm trên tàu ngầm để phát ra hình ảnh,0.4389644255373519,và thể dục tập tin trình chiếu đính kèm trên tàu ngầm để phát ra hình ảnh,segments_16k/SNhWRDLnbWg_00198088_00198446.wav
SNhWRDLnbWg_00199262_00199538,2.76, Mình vẫn còn rất nhiều bất ngờ nữa nè,0.4449809917514137,mình vẫn còn rất nhiều bất ngờ nữa nè,segments_16k/SNhWRDLnbWg_00199262_00199538.wav
SNhWRDLnbWg_00201298_00201536,2.38, Hay là bây giờ tụi mình đi tìm Bảo Ngư đi Nobita,0.42119933802209075,hay là bây giờ tụi mình đi tìm bào ngô đi nô bi,segments_16k/SNhWRDLnbWg_00201298_00201536.wav
SNhWRDLnbWg_00203026_00203280,2.54, Nhưng con này nướng lên ăn cũng ngon lắm á nha,0.5099737891961852,nhưng con này nước lên ăn cũng ngon lắm á nha,segments_16k/SNhWRDLnbWg_00203026_00203280.wav
SNhWRDLnbWg_00207316_00207754,4.3800625, Cậu phải điều khiển sao cho cái mốc cậu đặt vào khe hở giữa Bảo Ngư với tảng đá mới được,0.4870831575358987,cậu phải điều khiển sao cho cái móc câu đặt vào khe hở giữa bào ngư với tảng đá mới được,segments_16k/SNhWRDLnbWg_00207316_00207754.wav
SNhWRDLnbWg_00233944_00234116,1.72, Để mình tìm cách cho cậu nha,0.4910924792500667,để mình tìm cách cho cậu nha,segments_16k/SNhWRDLnbWg_00233944_00234116.wav
SNhWRDLnbWg_00234240_00234396,1.56, Yên tâm để mình lo cho,0.5097096772837066,yên tâm để mình lo cho,segments_16k/SNhWRDLnbWg_00234240_00234396.wav
SNhWRDLnbWg_00250562_00250819,2.58, Thỉnh thoảng cậu cũng nên đưa gia đình mình đi chơi ở đâu,0.4926166571719731,thỉnh thoảng cậu cũng nên đưa gia đình mình đi chơi ở đâu,segments_16k/SNhWRDLnbWg_00250562_00250819.wav
SNhWRDLnbWg_00264146_00264316,1.7, Này Nobita vậy thôi,0.49619360970184556,nàng nâu bê ta vậy,segments_16k/SNhWRDLnbWg_00264146_00264316.wav
SNhWRDLnbWg_00268850_00269066,2.16, Cả một công viên qua anh Đào thiệt đẹp,0.47224400253387167,cả một công viên hoa anh đào thiệt đẹp,segments_16k/SNhWRDLnbWg_00268850_00269066.wav
SNhWRDLnbWg_00270482_00270692,2.1, Qua anh Đào và ban đêm rất là đẹp,0.5002645763434694,qua anh đào vào ban đêm rất là đẹp,segments_16k/SNhWRDLnbWg_00270482_00270692.wav
SNhWRDLnbWg_00270692_00270874,1.82, Nhưng ban ngày chú cũng rất thơ mộng,0.4972307709434495,nhưng ban ngày chú cũng rất thơ mộng,segments_16k/SNhWRDLnbWg_00270692_00270874.wav
SNhWRDLnbWg_00271396_00271738,3.42, Mấy cậu tiếng ôm lập thể tám hướng,0.49182333545700613,máy tạo tiếng tập thể tám,segments_16k/SNhWRDLnbWg_00271396_00271738.wav
SNhWRDLnbWg_00272032_00272278,2.4600625, Giờ thì đủ ồn ào giống ban ngày rồi đúng không,0.45422075109855914,giờ thì đủ ồn ào giống ban ngày rồi đúng không,segments_16k/SNhWRDLnbWg_00272032_00272278.wav
SNhWRDLnbWg_00275540_00275806,2.66, Cậu có biết mình đã cố gắng hết sức rồi hay không ạ,0.45751896538684483,còn cái bé mình đã cố gắng hết sức là hay cao mà,segments_16k/SNhWRDLnbWg_00275540_00275806.wav
SNhWRDLnbWg_00277482_00277734,2.52, Chúng ta sẽ dùng cái này để gọi mọi người tới ngắm chung,0.4374764923422098,chúng ta sẽ dùng cái này để gọi mọi người tới ngắm châu,segments_16k/SNhWRDLnbWg_00277482_00277734.wav
SNhWRDLnbWg_00286922_00287168,2.46, Sao chúng ta không cùng chụp một tấm hình làm kỷ niệm,0.5080917463185667,sẽ chúng ta không cùng chụp một tấm hình làm kỷ niệm,segments_16k/SNhWRDLnbWg_00286922_00287168.wav
SNhWRDLnbWg_00305804_00306052,2.48, Bảo bối này sẽ đưa cả nhà chúng ta đi du lịch,0.4771986234553291,bảo bơi này sẽ đưa cả nhà chúng ta đi vô lại,segments_16k/SNhWRDLnbWg_00305804_00306052.wav
SNhWRDLnbWg_00306944_00307224,2.8, Tụi mình sẽ tới cao nguyên Nazi chơi một chút được không,0.5052373667482215,tụi mình sẽ tới cao huyền nam chơi một chút được không,segments_16k/SNhWRDLnbWg_00306944_00307224.wav
SNhWRDLnbWg_00309556_00309728,1.72, Đương nhiên là vậy rồi,0.49930361661520006,đương nhiên là vậy rồi,segments_16k/SNhWRDLnbWg_00309556_00309728.wav
SNhWRDLnbWg_00315590_00315802,2.12, Nhà Nobi cất canh,0.5029410325362755,nhà nó bê cái,segments_16k/SNhWRDLnbWg_00315590_00315802.wav
SNhWRDLnbWg_00320050_00320250,2.0, Sự chờ đợi này đáng lắm,0.5094030242385577,sự chờ đợi này đáng lắm,segments_16k/SNhWRDLnbWg_00320050_00320250.wav
SNhWRDLnbWg_00329864_00330082,2.18, Trước tiên chúng ta sẽ cùng đi câu cá,0.43416334370876997,trước tiên chúng ta sẽ cùng đi câu cá,segments_16k/SNhWRDLnbWg_00329864_00330082.wav
SNhWRDLnbWg_00335822_00335998,1.76, Giúp mình cầm lái một chút đi,0.5000074245168347,giúp mình cầm lấy một chút đi,segments_16k/SNhWRDLnbWg_00335822_00335998.wav
SNhWRDLnbWg_00336114_00336356,2.42, Mấy con cá cậu đang ăn là do mình câu đó,0.4786465913041979,mẹ con trai cậu đang ăn là do mình câu đó,segments_16k/SNhWRDLnbWg_00336114_00336356.wav
SNhWRDLnbWg_00341670_00341954,2.84, Cái rút của cậu đã đụng vô cái rút nào vậy đâu Myta,0.4363181412033608,rút con cậu đã trùng vô cái nào vậy bây,segments_16k/SNhWRDLnbWg_00341670_00341954.wav
SNhWRDLnbWg_00344854_00344972,1.18, Đã làm cho chúng hết,0.5097444626887536,đó là trong trong hình,segments_16k/SNhWRDLnbWg_00344854_00344972.wav
SNhWRDLnbWg_00346926_00347094,1.68, Hãy cố gắng mà đạp nhanh lên,0.49322547588603044,thì cố gắng mà đạm,segments_16k/SNhWRDLnbWg_00346926_00347094.wav
